time centers	number conc BBHG	mass conc BBHG	this is for 20150801 using calib ID 6, AD corr added, file x001-x010	
8/1/2015 00:00:30	4.91651	0.00520215
8/1/2015 00:01:30	4.08318	0.00718084
8/1/2015 00:02:30	3.33285	0.0021153
8/1/2015 00:03:30	5.3338	0.00855692
8/1/2015 00:04:30	5.24914	0.00675488
8/1/2015 00:05:30	5.49957	0.00650485
8/1/2015 00:06:30	4.08378	0.00545482
8/1/2015 00:07:30	3.99982	0.00490355
8/1/2015 00:08:30	3.24997	0.00368699
8/1/2015 00:09:30	5.49917	0.00564462
8/1/2015 00:10:30	5.66674	0.00521603
8/1/2015 00:11:30	4.49983	0.00529053
8/1/2015 00:12:30	4.33347	0.00588092
8/1/2015 00:13:30	5.83311	0.00409905
8/1/2015 00:14:30	4.58362	0.00534021
8/1/2015 00:15:30	5.08228	0.00429664
8/1/2015 00:16:30	4.74979	0.00690407
8/1/2015 00:17:30	3.75065	0.00548113
8/1/2015 00:18:30	4.24917	0.00593451
8/1/2015 00:19:30	4.41641	0.00535633
8/1/2015 00:20:30	5.08322	0.00484515
8/1/2015 00:21:30	4.49981	0.00663045
8/1/2015 00:22:30	3.99979	0.00396244
8/1/2015 00:23:30	3.91688	0.00495039
8/1/2015 00:24:30	4.58331	0.00544795
8/1/2015 00:25:30	4.2496	0.00404367
8/1/2015 00:26:30	4.7498	0.0063271
8/1/2015 00:27:30	5.00007	0.00556195
8/1/2015 00:28:30	5.83362	0.00705437
8/1/2015 00:29:30	6.91675	0.00974775
8/1/2015 00:30:30	5.83264	0.00814091
8/1/2015 00:31:30	4.5833	0.00652476
8/1/2015 00:32:30	4.83317	0.006597
8/1/2015 00:33:30	4.99969	0.00751751
8/1/2015 00:34:30	6.9994	0.00848011
8/1/2015 00:35:30	7.0947	0.00699226
8/1/2015 00:36:30	6.99962	0.00726141
8/1/2015 00:37:30	7.08341	0.00718185
8/1/2015 00:38:30	5.41674	0.00694821
8/1/2015 00:39:30	4.49992	0.00443416
8/1/2015 00:40:30	4.99944	0.00661881
8/1/2015 00:41:30	4.16637	0.00556504
8/1/2015 00:42:30	4.99972	0.00704164
8/1/2015 00:43:30	5.34226	0.00832372
8/1/2015 00:44:30	5.08328	0.00594215
8/1/2015 00:45:30	4.58311	0.00662438
8/1/2015 00:46:30	4.74936	0.00381185
8/1/2015 00:47:30	5.66737	0.00392394
8/1/2015 00:48:30	4.00008	0.00529745
8/1/2015 00:49:30	4.24946	0.00460356
8/1/2015 00:50:30	4.00005	0.00406721
8/1/2015 00:51:30	4.83293	0.00643857
8/1/2015 00:52:30	5.0833	0.00506247
8/1/2015 00:53:30	6.83303	0.0107174
8/1/2015 00:54:30	7.83233	0.00937742
8/1/2015 00:55:30	8.25013	0.0105353
8/1/2015 00:56:30	8.66668	0.0109602
8/1/2015 00:57:30	5.9163	0.00574923
8/1/2015 00:58:30	4.99966	0.0052153
8/1/2015 00:59:30	5.16705	0.00556162
8/1/2015 01:00:30	4.41641	0.00390154
8/1/2015 01:01:30	5.16618	0.00680011
8/1/2015 01:02:30	5.16663	0.00497574
8/1/2015 01:03:30	4.83321	0.00485356
8/1/2015 01:04:30	4.24935	0.00602172
8/1/2015 01:05:30	6.33385	0.00516926
8/1/2015 01:06:30	4.24988	0.00465649
8/1/2015 01:07:30	3.9164	0.00361017
8/1/2015 01:08:30	3.24993	0.00491866
8/1/2015 01:09:30	3.58317	0.00347224
8/1/2015 01:10:30	4.33268	0.00382378
8/1/2015 01:11:30	4.17381	0.00471833
8/1/2015 01:12:30	3.83332	0.00408692
8/1/2015 01:13:30	6.16629	0.00878814
8/1/2015 01:14:30	9.83251	0.018641
8/1/2015 01:15:30	22.585	0.0305072
8/1/2015 01:16:30	21.3299	0.033154
8/1/2015 01:17:30	19.9176	0.029074
8/1/2015 01:18:30	18.4165	0.0274819
8/1/2015 01:19:30	17.6631	0.0243578
8/1/2015 01:20:30	19.0017	0.0254868
8/1/2015 01:21:30	11.4991	0.0168725
8/1/2015 01:22:30	7.74965	0.00991907
8/1/2015 01:23:30	5.24968	0.00830283
8/1/2015 01:24:30	4.08332	0.00529521
8/1/2015 01:25:30	6.84478	0.00624776
8/1/2015 01:26:30	6.49945	0.0070384
8/1/2015 01:27:30	4.41642	0.00606377
8/1/2015 01:28:30	4.50012	0.00775721
8/1/2015 01:29:30	4.99944	0.00436238
8/1/2015 01:30:30	4.49999	0.00386356
8/1/2015 01:31:30	4.24969	0.00358651
8/1/2015 01:32:30	4.91631	0.00581228
8/1/2015 01:33:30	6.75028	0.00958204
8/1/2015 01:34:30	11.1657	0.0153765
