time centers	number conc comb	mass conc comb	number conc BBHG	mass conc BBHG	number conc BBLG	mass conc BBLG	"this is for 20150501 sp258 using calib ID 16,17 (quadratic fits) with AD corr added, file x001-x011"																						
5-1-2015 04:39:30	2.24984	0.0110934	2.24984	0.0093072	1.99985	0.0110074																							
5-1-2015 04:40:30	2.16599	0.00663876	2.16599	0.00663876	1.91607	0.00649596																							
5-1-2015 04:41:30	1.33368	0.00387688	1.33368	0.00387688	1.33368	0.00394022																							
5-1-2015 04:42:30	0.916866	0.00310195	0.916866	0.00310195	0.916866	0.00310861																							
5-1-2015 04:43:30	1.91629	0.00682679	1.91629	0.00682679	1.58302	0.00652012																							
5-1-2015 04:44:30	1.83158	0.00688878	1.83158	0.00688878	1.74833	0.0067573																							
5-1-2015 04:45:30	1.7511	0.0071065	1.7511	0.0071065	1.58433	0.0070172																							
5-1-2015 04:46:30	1.50506	0.00426668	1.50506	0.00395993	1.25421	0.00432505																							
5-1-2015 04:47:30	1.08374	0.00198269	1.08374	0.00198269	1.00038	0.00208482																							
5-1-2015 04:48:30	1.83311	0.00856335	1.83311	0.00808471	1.74979	0.00858622																							
5-1-2015 04:49:30	1.83248	0.00618799	1.83248	0.0059374	1.5826	0.0062607																							
5-1-2015 04:50:30	0.830699	0.00187864	0.830699	0.00187864	0.747629	0.00190854																							
5-1-2015 04:51:30	1.9227	0.00927236	1.9227	0.00797468	1.75551	0.00927199																							
5-1-2015 04:52:30	2.24592	0.0124021	2.24592	0.00930038	2.07955	0.0123746																							
5-1-2015 04:53:30	1.08543	0.031889	1.08543	0.0047246	1.08543	0.0319157																							
5-1-2015 04:54:30	0.999784	0.00278029	0.999784	0.00278029	0.916469	0.00285605																							
5-1-2015 04:55:30	1.8342	0.00601051	1.8342	0.00393671	1.66745	0.00627168																							
5-1-2015 04:56:30	1.24969	0.0129756	1.24969	0.00738298	1.08306	0.0129041																							
5-1-2015 04:57:30	1.49964	0.00755128	1.49964	0.00681016	1.33302	0.00756107																							
5-1-2015 04:58:30	1.83271	0.00513266	1.83271	0.00513266	1.33288	0.00498232																							
5-1-2015 04:59:30	1.24972	0.0029804	1.24972	0.0029804	1.24972	0.00311428																							
5-1-2015 05:00:30	1.58447	0.00362759	1.58447	0.00362759	1.50108	0.00372109																							
5-1-2015 05:01:30	1.91665	0.0226878	1.91665	0.00817126	1.83332	0.0226477																							
5-1-2015 05:02:30	1.08273	0.00365384	1.08273	0.00365384	0.916152	0.00363013																							
5-1-2015 05:03:30	1.66756	0.00395549	1.66756	0.00395549	1.58418	0.00411947																							
5-1-2015 05:04:30	1.58376	0.00373189	1.58376	0.00373189	1.25034	0.00368712																							
5-1-2015 05:05:30	2.2493	0.0127356	2.2493	0.00863851	2.166	0.0127793																							
5-1-2015 05:06:30	1.83263	0.00815321	1.83263	0.00629215	1.66603	0.00820652																							
5-1-2015 05:07:30	1.91563	0.00866625	1.91563	0.00764772	1.74905	0.00877609																							
5-1-2015 05:08:30	1.8345	0.00494467	1.8345	0.00494467	1.8345	0.00516681																							
5-1-2015 05:09:30	1.83322	0.00430984	1.83322	0.00430984	1.7499	0.00441755																							
5-1-2015 05:10:30	1.25082	0.042829	1.25082	0.00547454	1.16743	0.04291																							
5-1-2015 05:11:30	1.33219	0.00511916	1.33219	0.00511916	1.33219	0.00502951																							
5-1-2015 05:12:30	1.16638	0.00367169	1.16638	0.00367169	0.999755	0.00360742																							
5-1-2015 05:13:30	1.00056	0.00278007	1.00056	0.00273862	0.917175	0.00291409																							
5-1-2015 05:14:30	1.33379	0.00582681	1.33379	0.00521318	1.33379	0.00587432																							
5-1-2015 05:15:30	1.91567	0.00682755	1.91567	0.00682755	1.91567	0.00688731																							
5-1-2015 05:16:30	1.1659	0.0049638	1.1659	0.0049638	1.1659	0.00491144																							
5-1-2015 05:17:30	1.58428	0.00440421	1.58428	0.00440421	1.58428	0.00457506																							
5-1-2015 05:18:30	1.66423	0.00628704	1.66423	0.00628704	1.66423	0.00622511																							
5-1-2015 05:19:30	1.75222	0.0063753	1.75222	0.00621518	1.5019	0.00632847																							
5-1-2015 05:20:30	2.00014	0.00787717	2.00014	0.00645034	1.75012	0.00786707																							
5-1-2015 05:21:30	1.83361	0.00847152	1.83361	0.00548387	1.66692	0.00848694																							
5-1-2015 05:22:30	2.16626	0.00771874	2.16626	0.00771874	1.99962	0.00767192																							
5-1-2015 05:23:30	1.58286	0.00799954	1.58286	0.00786012	1.58286	0.00788814																							
5-1-2015 05:24:30	1.66629	0.00708508	1.66629	0.0057096	1.49966	0.00707379																							
5-1-2015 05:25:30	1.66793	0.00382285	1.66793	0.00382285	1.58453	0.00404793																							
5-1-2015 05:26:30	1.99705	0.0091328	1.99705	0.00671463	1.91384	0.00933113																							
5-1-2015 05:27:30	1.08438	0.00894589	1.08438	0.00705313	1.08438	0.00894512																							
5-1-2015 05:28:30	1.58294	0.00346939	1.58294	0.00346939	1.49963	0.00364812																							
5-1-2015 05:29:30	1.66711	0.00638491	1.66711	0.00509027	1.33369	0.00630872																							
5-1-2015 05:30:30	2.1663	0.0145212	2.1663	0.0111866	2.08298	0.0143469																							
5-1-2015 05:31:30	1.24922	0.00356117	1.24922	0.00356117	1.24922	0.00369559																							
5-1-2015 05:32:30	2.49135	0.0286988	2.49135	0.0119708	2.32526	0.0286553																							
5-1-2015 05:33:30	1.08717	0.00267547	1.08717	0.00267547	1.00354	0.00269538																							
5-1-2015 05:34:30	1.66671	0.00596339	1.66671	0.00553485	1.50004	0.00608475																							
5-1-2015 05:35:30	2.16803	0.00743312	2.16803	0.00731216	1.91787	0.00744134																							
5-1-2015 05:36:30	1.5822	0.00377662	1.5822	0.00377662	1.5822	0.00389762																							
5-1-2015 05:37:30	1.16751	0.00360074	1.16751	0.00360074	1.16751	0.00369751																							
5-1-2015 05:38:30	1.66438	0.0136433	1.66438	0.00705974	1.49795	0.0135822																							
5-1-2015 05:39:30	1.58379	0.0351393	1.58379	0.0100065	1.41707	0.0349318																							
5-1-2015 05:40:30	1.74957	0.0163712	1.74957	0.00720025	1.74957	0.0165479																							
5-1-2015 05:41:30	1.41916	0.00594333	1.41916	0.00434137	1.41916	0.00616654																							
5-1-2015 05:42:30	1.74829	0.00558269	1.74829	0.00558269	1.74829	0.00561081																							
5-1-2015 05:43:30	1.33204	0.00522552	1.33204	0.00522552	1.08228	0.00510835																							
5-1-2015 05:44:30	1.08423	0.00531234	1.08423	0.00531234	1.00083	0.00520604																							
5-1-2015 05:45:30	1.74994	0.0117935	1.74994	0.0080249	1.66661	0.0117326																							
5-1-2015 05:46:30	1.08321	0.0039775	1.08321	0.0039775	0.999884	0.00398011																							
5-1-2015 05:47:30	1.83292	0.00748326	1.83292	0.00748326	1.83292	0.00734768																							
5-1-2015 05:48:30	1.58352	0.00572913	1.58352	0.00572913	1.41684	0.00561143																							
5-1-2015 05:49:30	1.66549	0.00365292	1.66549	0.00365292	1.66549	0.0038835																							
5-1-2015 05:50:30	2.0835	0.0112495	2.0835	0.00717391	1.75014	0.0111157																							
5-1-2015 05:51:30	2.16721	0.0196644	2.16721	0.00691812	2.00051	0.0197904																							
5-1-2015 05:52:30	1.16644	0.00308983	1.16644	0.00308983	1.16644	0.0031593																							
5-1-2015 05:53:30	1.75051	0.00519397	1.75051	0.00519397	1.66715	0.00531088																							
5-1-2015 05:54:30	1.58371	0.0033264	1.58371	0.0033264	1.33365	0.00333233																							
5-1-2015 05:55:30	1.49928	0.00792013	1.49928	0.00716735	1.49928	0.00793244																							
5-1-2015 05:56:30	0.916721	0.00363396	0.916721	0.00363396	0.916721	0.00363293																							
5-1-2015 05:57:30	1.7504	0.00442506	1.7504	0.00442506	1.66705	0.00459794																							
5-1-2015 05:58:30	1.58408	0.00739844	1.58408	0.00604931	1.50071	0.00734162																							
5-1-2015 05:59:30	1.49885	0.00544812	1.49885	0.00523615	1.33231	0.00538137																							
5-1-2015 06:00:30	1.50074	0.00630971	1.50074	0.0059916	1.41737	0.00634216																							
5-1-2015 06:01:30	1.4162	0.00332988	1.4162	0.00332988	1.3329	0.00338097																							
5-1-2015 06:02:30	1.5001	0.00804062	1.5001	0.00632037	1.5001	0.00807335																							
5-1-2015 06:03:30	2.08326	0.00391746	2.08326	0.00391746	1.74994	0.0040467																							
5-1-2015 06:04:30	1.74995	0.00383323	1.74995	0.00383323	1.58329	0.00392119																							
5-1-2015 06:05:30	1.83254	0.00660731	1.83254	0.00660731	1.74925	0.00645369																							
5-1-2015 06:06:30	1.16679	0.00546936	1.16679	0.00545867	1.08345	0.00538813																							
5-1-2015 06:07:30	0.916841	0.00628137	0.916841	0.00593396	0.916841	0.00624798																							
5-1-2015 06:08:30	1.5	0.0065556	1.5	0.00607516	1.33334	0.00647415																							
5-1-2015 06:09:30	1.25011	0.010817	1.25011	0.00620008	1.25011	0.010898																							
5-1-2015 06:10:30	1.08148	0.0045416	1.08148	0.0045416	0.915094	0.00438993																							
5-1-2015 06:11:30	1.75129	0.00820636	1.75129	0.00778339	1.6679	0.00821803																							
5-1-2015 06:12:30	1.66777	0.00528757	1.66777	0.00528757	1.501	0.0051573																							
5-1-2015 06:13:30	2.17364	0.0110003	2.17364	0.00947737	1.75563	0.0107797																							
5-1-2015 06:14:30	1.3338	0.00265599	1.3338	0.00265599	1.08371	0.00267555																							
5-1-2015 06:15:30	1.66654	0.00483488	1.66654	0.00483488	1.41656	0.00481179																							
5-1-2015 06:16:30	1.91519	0.00894531	1.91519	0.00725517	1.74865	0.0088846																							
5-1-2015 06:17:30	1.9179	0.0146124	1.9179	0.00816916	1.75113	0.014682																							
5-1-2015 06:18:30	2.16713	0.00816756	2.16713	0.00779966	2.00043	0.00808922																							
5-1-2015 06:19:30	1.49978	0.00642235	1.49978	0.0053767	1.24982	0.00642287																							
5-1-2015 06:20:30	1.66641	0.0132959	1.66641	0.00750345	1.41645	0.0133252																							
5-1-2015 06:21:30	1.83261	0.00447216	1.83261	0.00447216	1.66601	0.00457531																							
5-1-2015 06:22:30	1.91799	0.00673076	1.91799	0.00673268	1.91799	0.00677391																							
5-1-2015 06:23:30	1.91771	0.00889217	1.91771	0.00849271	1.75095	0.00872471																							
5-1-2015 06:24:30	1.83053	0.0111104	1.83053	0.00782633	1.83053	0.011045																							
5-1-2015 06:25:30	2.50138	0.00743064	2.50138	0.00735001	2.16786	0.00739911																							
5-1-2015 06:26:30	1.66627	0.00640861	1.66627	0.00615949	1.33302	0.00636743																							
5-1-2015 06:27:30	1.50013	0.00368577	1.50013	0.00368577	1.41679	0.00376607																							
5-1-2015 06:28:30	1.58379	0.00360397	1.58379	0.00360397	1.41708	0.00366868																							
5-1-2015 06:29:30	1.41642	0.00523628	1.41642	0.00418065	1.41642	0.00544245																							
5-1-2015 06:30:30	1.74876	0.0281887	1.74876	0.00706813	1.74876	0.0284329																							
5-1-2015 06:31:30	1.50023	0.00867367	1.50023	0.00626875	1.33354	0.00857715																							
5-1-2015 06:32:30	2.41783	0.0107999	2.41783	0.00919596	2.16771	0.0106411																							
5-1-2015 06:33:30	1.16655	0.0159613	1.16655	0.0069002	0.999901	0.0159617																							
5-1-2015 06:34:30	1.66565	0.00692558	1.66565	0.00675448	1.58237	0.00688744																							
5-1-2015 06:35:30	1.58415	0.00380792	1.58415	0.00380792	1.50078	0.00387737																							
5-1-2015 06:36:30	1.83371	0.00467533	1.83371	0.00467533	1.58366	0.00467304																							
5-1-2015 06:37:30	1.33181	0.00526071	1.33181	0.00526071	1.33181	0.00534701																							
5-1-2015 06:38:30	1.41891	0.00364608	1.41891	0.00364608	1.41891	0.00377186																							
5-1-2015 06:39:30	1.08226	0.00282672	1.08226	0.00282672	1.08226	0.00288186																							
5-1-2015 06:40:30	1.75048	0.00671119	1.75048	0.00671119	1.66712	0.00673197																							
5-1-2015 06:41:30	1.66727	0.00492626	1.66727	0.00492626	1.58391	0.00494531																							
5-1-2015 06:42:30	1.33216	0.00553677	1.33216	0.00553677	1.33216	0.00551837																							
5-1-2015 06:43:30	1.66629	0.00436414	1.66629	0.00436414	1.41635	0.00448734																							
5-1-2015 06:44:30	1.83371	0.00731383	1.83371	0.00625377	1.66701	0.00727686																							
5-1-2015 06:45:30	1.08384	0.0037504	1.08384	0.00364361	0.917096	0.00374777																							
5-1-2015 06:46:30	2.08327	0.00430705	2.08327	0.00430705	1.99994	0.00455157																							
5-1-2015 06:47:30	1.50569	0.0578164	1.50569	0.00597297	1.50569	0.0579026																							
5-1-2015 06:48:30	2.49779	0.0131313	2.49779	0.0116516	2.41453	0.0130997																							
5-1-2015 06:49:30	1.83423	0.0185946	1.83423	0.0109986	1.75086	0.0185181																							
5-1-2015 06:50:30	1.58347	0.00497496	1.58347	0.00497496	1.58347	0.00502582																							
5-1-2015 06:51:30	1.91637	0.00613086	1.91637	0.00613086	1.74973	0.00608581																							
5-1-2015 06:52:30	1.91619	0.00759342	1.91619	0.00759342	1.74956	0.00744383																							
5-1-2015 06:53:30	1.66735	0.013447	1.66735	0.0113778	1.66735	0.0132955																							
5-1-2015 06:54:30	1.58368	0.00913216	1.58368	0.00786123	1.58368	0.0093102																							
5-1-2015 06:55:30	1.91574	0.00358025	1.91574	0.00358025	1.74916	0.00376365																							
5-1-2015 06:56:30	1.74981	0.0106654	1.74981	0.00791713	1.66649	0.0107785																							
5-1-2015 06:57:30	1.91683	0.0121314	1.91683	0.00697725	1.58347	0.0120671																							
5-1-2015 06:58:30	1.33235	0.00307164	1.33235	0.00307164	1.08254	0.00304977																							
5-1-2015 06:59:30	1.1663	0.00373429	1.1663	0.00373429	1.08299	0.00367489																							
5-1-2015 07:00:30	1.83492	0.00761276	1.83492	0.00694655	1.5013	0.00747935																							
5-1-2015 07:01:30	1.58229	0.00937281	1.58229	0.00843505	1.58229	0.00936352																							
5-1-2015 07:02:30	1.41719	0.00691466	1.41719	0.00528201	1.1671	0.00700197																							
5-1-2015 07:03:30	1.74875	0.00535356	1.74875	0.00535356	1.5822	0.00527964																							
5-1-2015 07:04:30	1.91758	0.00933253	1.91758	0.00547608	1.75084	0.00942629																							
5-1-2015 07:05:30	1.50069	0.00477609	1.50069	0.00477609	1.25057	0.00465612																							
5-1-2015 07:06:30	1.33307	0.00722472	1.33307	0.00496151	1.16644	0.00721892																							
5-1-2015 07:07:30	2.00025	0.0149114	2.00025	0.00742378	1.75022	0.0150395																							
5-1-2015 07:08:30	1.24875	0.00315384	1.24875	0.00315384	0.999002	0.00309802																							
5-1-2015 07:09:30	1.08373	0.00434069	1.08373	0.00434069	1.00037	0.00426783																							
5-1-2015 07:10:30	1.08373	0.00232508	1.08373	0.00232508	0.833637	0.00234419																							
5-1-2015 07:11:30	1.58318	0.0106378	1.58318	0.00704055	1.41653	0.0105989																							
5-1-2015 07:12:30	1.49994	0.00419578	1.49994	0.00419578	1.41661	0.00421355																							
5-1-2015 07:13:30	2.08404	0.00702902	2.08404	0.00702902	2.00068	0.00692017																							
5-1-2015 07:14:30	1.49912	0.00715709	1.49912	0.00618878	1.33255	0.00718415																							
5-1-2015 07:15:30	1.33352	0.00431927	1.33352	0.00431927	1.33352	0.00433699																							
5-1-2015 07:16:30	1.41546	0.00348815	1.41546	0.00348815	1.24893	0.00348929																							
5-1-2015 07:17:30	1.66681	0.00679754	1.66681	0.00429519	1.66681	0.00702946																							
5-1-2015 07:18:30	1.75055	0.00720274	1.75055	0.00720274	1.66719	0.00704552																							
5-1-2015 07:19:30	1.33447	0.0107724	1.33447	0.00573037	1.16766	0.0106918																							
5-1-2015 07:20:30	1.83218	0.00777097	1.83218	0.00577205	1.7489	0.00787867																							
5-1-2015 07:21:30	1.58334	0.00467423	1.58334	0.00467423	1.58334	0.00471959																							
5-1-2015 07:22:30	2.00008	0.00930395	2.00008	0.00888637	1.75007	0.00920357																							
5-1-2015 07:23:30	1.66707	0.00446104	1.66707	0.00446104	1.66707	0.00455602																							
5-1-2015 07:24:30	1.99916	0.0225368	1.99916	0.00896539	1.83256	0.0224216																							
5-1-2015 07:25:30	1.08339	0.00429083	1.08339	0.00429083	1.08339	0.00432222																							
5-1-2015 07:26:30	2.24806	0.00938046	2.24806	0.00749331	2.08154	0.00940191																							
5-1-2015 07:27:30	1.91753	0.00461722	1.91753	0.00461722	1.66741	0.00465949																							
5-1-2015 07:28:30	0.916679	0.00296824	0.916679	0.00296824	0.916679	0.00293415																							
5-1-2015 07:29:30	1.08435	0.00379189	1.08435	0.00379189	0.917523	0.00363821																							
5-1-2015 07:30:30	1.49857	0.0069887	1.49857	0.0069887	1.49857	0.00694399																							
5-1-2015 07:31:30	1.83281	0.00873455	1.83281	0.0069852	1.66619	0.00869303																							
5-1-2015 07:32:30	2.08355	0.00578211	2.08355	0.00578211	2.0002	0.0060025																							
5-1-2015 07:33:30	2.00024	0.004473	2.00024	0.004473	1.66686	0.00451355																							
5-1-2015 07:34:30	1.58334	0.00937101	1.58334	0.00695098	1.41667	0.00925195																							
5-1-2015 07:35:30	1.91641	0.0222452	1.91641	0.00893599	1.74976	0.0222263																							
5-1-2015 07:36:30	1.16755	0.00563809	1.16755	0.00563809	1.16755	0.00547785																							
5-1-2015 07:37:30	1.16598	0.00494704	1.16598	0.00430908	1.08269	0.00499136																							
5-1-2015 07:38:30	1.41606	0.00256468	1.41606	0.00256468	1.16617	0.00260552																							
5-1-2015 07:39:30	2.16735	0.00710794	2.16735	0.00710794	2.08399	0.00707369																							
5-1-2015 07:40:30	1.99928	0.00557452	1.99928	0.00557452	1.91598	0.00569407																							
5-1-2015 07:41:30	2.2496	0.00599995	2.2496	0.00599995	1.99965	0.00599349																							
5-1-2015 07:42:30	2.08358	0.00691009	2.08358	0.00691009	2.00023	0.0069933																							
5-1-2015 07:43:30	1.91617	0.0163767	1.91617	0.00885614	1.74955	0.0163674																							
5-1-2015 07:44:30	1.33446	0.00485874	1.33446	0.00485874	1.25105	0.0047912																							
5-1-2015 07:45:30	1.4986	0.0194299	1.4986	0.00750209	1.41534	0.019384																							
5-1-2015 07:46:30	1.66621	0.00406116	1.66621	0.00406116	1.66621	0.00419758																							
5-1-2015 07:47:30	0.917361	0.0228478	0.917361	0.00431736	0.917361	0.0229892																							
5-1-2015 07:48:30	1.66705	0.00616579	1.66705	0.00616579	1.5837	0.00615186																							
5-1-2015 07:49:30	1.74219	0.00857465	1.74219	0.00689848	1.57627	0.00849196																							
5-1-2015 07:50:30	1.42262	0.00658501	1.42262	0.0066438	1.42262	0.00658281																							
5-1-2015 07:51:30	1.83301	0.00476375	1.83301	0.00476375	1.49974	0.00464533																							
5-1-2015 07:52:30	1.74926	0.00710666	1.74926	0.00713686	1.74926	0.00708963																							
5-1-2015 07:53:30	1.58318	0.00582279	1.58318	0.00538432	1.49985	0.00592434																							
5-1-2015 07:54:30	1.16729	0.00252165	1.16729	0.00252165	1.00053	0.00259039																							
5-1-2015 07:55:30	1.74846	0.00643336	1.74846	0.00643336	1.58194	0.006333																							
5-1-2015 07:56:30	1.33332	0.00245444	1.33332	0.00245444	1.33332	0.00265676																							
5-1-2015 07:57:30	1.08459	0.00379532	1.08459	0.00379532	1.08459	0.00388921																							
5-1-2015 07:58:30	1.49819	0.00684891	1.49819	0.00684891	1.58142	0.00684111																							
5-1-2015 07:59:30	1.50086	0.00677176	1.50086	0.00615097	1.41747	0.0066978																							
5-1-2015 08:00:30	1.41601	0.0039408	1.41601	0.0039408	1.08283	0.00378695																							
5-1-2015 08:01:30	2.08462	0.00471134	2.08462	0.00471134	1.83447	0.00483725																							
5-1-2015 08:02:30	1.41146	0.0065119	1.41146	0.00494331	1.41146	0.00673613																							
5-1-2015 08:03:30	1.25406	0.00315289	1.25406	0.00315289	1.17045	0.00323318																							
5-1-2015 08:04:30	1.41569	0.00235948	1.41569	0.00235948	1.41569	0.00263195																							
5-1-2015 08:05:30	1.41703	0.00673519	1.41703	0.00528167	1.33368	0.00685718																							
5-1-2015 08:06:30	1.24981	0.00556072	1.24981	0.00556072	1.16649	0.0054017																							
5-1-2015 08:07:30	1.33328	0.00414269	1.33328	0.00414269	1.24995	0.00419936																							
5-1-2015 08:08:30	2.08456	0.00747871	2.08456	0.00747871	2.00117	0.00754142																							
5-1-2015 08:09:30	1.74962	0.00484919	1.74962	0.00484919	1.49967	0.00482273																							
5-1-2015 08:10:30	1.83224	0.00592763	1.83224	0.00592763	1.66567	0.00591579																							
5-1-2015 08:11:30	1.5846	0.00603941	1.5846	0.00498936	1.5012	0.00611608																							
5-1-2015 08:12:30	1.66643	0.00592304	1.66643	0.00592304	1.58311	0.00590627																							
5-1-2015 08:13:30	1.91565	0.0113967	1.91565	0.0101189	1.83236	0.0113048																							
5-1-2015 08:14:30	1.25089	0.00461789	1.25089	0.00374702	1.00071	0.00459231																							
5-1-2015 08:15:30	1.3326	0.00507539	1.3326	0.00507539	1.24931	0.00495762																							
5-1-2015 08:16:30	0.998313	0.00179699	0.998313	0.00179699	0.831928	0.00183277																							
5-1-2015 08:17:30	1.33971	0.00474988	1.33971	0.00474988	1.25597	0.00475399																							
5-1-2015 08:18:30	1.91709	0.0352335	1.91709	0.00795567	1.83374	0.0352822																							
5-1-2015 08:19:30	1.41561	0.00843518	1.41561	0.0063499	1.1658	0.00825325																							
5-1-2015 08:20:30	1.33432	0.00451182	1.33432	0.00377075	1.33432	0.00470434																							
5-1-2015 08:21:30	1.41634	0.00243023	1.41634	0.00243023	1.24971	0.00258461																							
5-1-2015 08:22:30	2.1669	0.00531725	2.1669	0.00531725	1.83353	0.00529145																							
5-1-2015 08:23:30	1.91696	0.0146562	1.91696	0.00915729	1.75027	0.014616																							
5-1-2015 08:24:30	1.41585	0.0264448	1.41585	0.00592357	1.41585	0.0264907																							
5-1-2015 08:25:30	1.74982	0.00588663	1.74982	0.00585727	1.6665	0.0059853																							
5-1-2015 08:26:30	1.41683	0.00402332	1.41683	0.00402332	1.08346	0.00385524																							
5-1-2015 08:27:30	1.08357	0.00436849	1.08357	0.00380374	1.00022	0.00446287																							
5-1-2015 08:28:30	1.41648	0.00493529	1.41648	0.0048742	1.41648	0.0050275																							
5-1-2015 08:29:30	1.66673	0.00841019	1.66673	0.00608627	1.66673	0.00847422																							
5-1-2015 08:30:30	1.66713	0.00643542	1.66713	0.00643542	1.50042	0.00628428																							
5-1-2015 08:31:30	1.58273	0.00633464	1.58273	0.00628154	1.33282	0.00617961																							
5-1-2015 08:32:30	1.83517	0.00452329	1.83517	0.00452329	1.66834	0.00454597																							
5-1-2015 08:33:30	2.07976	0.00827278	2.07976	0.00785417	1.99657	0.00833623																							
5-1-2015 08:34:30	1.25128	0.00548965	1.25128	0.0055322	1.16786	0.00548078																							
5-1-2015 08:35:30	1.16645	0.00347238	1.16645	0.00347238	0.999818	0.00345345																							
5-1-2015 08:36:30	1.74295	0.00998689	1.74295	0.00902138	1.65995	0.0098469																							
5-1-2015 08:37:30	1.67242	0.00815908	1.67242	0.00814196	1.67242	0.00819704																							
5-1-2015 08:38:30	1.08336	0.00477325	1.08336	0.00468924	0.916689	0.00469798																							
5-1-2015 08:39:30	2.00036	0.00637192	2.00036	0.00637192	1.58362	0.0061704																							
5-1-2015 08:40:30	1.83186	0.00588928	1.83186	0.00588928	1.4988	0.00578286																							
5-1-2015 08:41:30	1.16768	0.0113463	1.16768	0.00345074	1.00087	0.011391																							
5-1-2015 08:42:30	1.33353	0.00463051	1.33353	0.00448046	1.33353	0.00483443																							
5-1-2015 08:43:30	1.74966	0.00750193	1.74966	0.00635611	1.49971	0.00744234																							
5-1-2015 08:44:30	2.16585	0.018222	2.16585	0.00569308	1.91594	0.01833																							
5-1-2015 08:45:30	1.50028	0.00568099	1.50028	0.00568099	1.41693	0.00564842																							
5-1-2015 08:46:30	1.58285	0.00407988	1.58285	0.00407988	1.49954	0.00412586																							
5-1-2015 08:47:30	1.42166	0.0263786	1.42166	0.00531113	1.17078	0.0264313																							
5-1-2015 08:48:30	1.16638	0.00401445	1.16638	0.00401445	1.08307	0.00392308																							
5-1-2015 08:49:30	1.08372	0.0104057	1.08372	0.00445258	1.00036	0.0103554																							
5-1-2015 08:50:30	1.49983	0.00373009	1.49983	0.00373009	1.33318	0.0038102																							
5-1-2015 08:51:30	1.58373	0.00502681	1.58373	0.00502681	1.50038	0.0049598																							
5-1-2015 08:52:30	1.49976	0.00526029	1.49976	0.00526029	1.41644	0.00525051																							
5-1-2015 08:53:30	1.49975	0.00755727	1.49975	0.00752375	1.49975	0.00745556																							
5-1-2015 08:54:30	1.50013	0.00659425	1.50013	0.00659425	1.41679	0.00638995																							
5-1-2015 08:55:30	1.58375	0.00833251	1.58375	0.00758053	1.33369	0.00809307																							
5-1-2015 08:56:30	1.16647	0.00311571	1.16647	0.00311571	0.99983	0.00308964																							
5-1-2015 08:57:30	1.08317	0.00263958	1.08317	0.00263958	0.833211	0.00262071																							
5-1-2015 08:58:30	1.49988	0.00361172	1.49988	0.00361172	1.41655	0.0037502																							
5-1-2015 08:59:30	1.58324	0.00596751	1.58324	0.00516068	1.49991	0.0060611																							
5-1-2015 09:00:30	1.00011	0.0120428	1.00011	0.00383761	1.00011	0.0120841																							
5-1-2015 09:01:30	1.5828	0.0171135	1.5828	0.00591036	1.49949	0.0171899																							
5-1-2015 09:02:30	1.00006	0.00267632	1.00006	0.00267632	0.916718	0.00273748																							
5-1-2015 09:03:30	1.91599	0.00477043	1.91599	0.00477043	1.74938	0.00484546																							
5-1-2015 09:04:30	0.581462	0.00959135	0.581462	0.00265196	0.581462	0.00961849																							
5-1-2015 09:05:30	1.58842	0.00648758	1.58842	0.00633875	1.50482	0.00649072																							
5-1-2015 09:06:30	0.999699	0.00195336	0.999699	0.00195336	0.999699	0.00208284																							
5-1-2015 09:07:30	1.75081	0.00331416	1.75081	0.00331416	1.33395	0.00329163																							
5-1-2015 09:08:30	1.41665	0.002159	1.41665	0.002159	1.33331	0.00240019																							
5-1-2015 09:09:30	1.08324	0.00157173	1.08324	0.00157173	0.916592	0.00167935																							
5-1-2015 09:10:30	1.33374	0.00820067	1.33374	0.00480662	1.16703	0.00816908																							
5-1-2015 09:11:30	1.6654	0.00921487	1.6654	0.00505101	1.58213	0.00936473																							
5-1-2015 09:12:30	1.74984	0.00409281	1.74984	0.00409281	1.66651	0.00423463																							
5-1-2015 09:13:30	1.50186	0.00311062	1.50186	0.00311062	1.16811	0.00308861																							
5-1-2015 09:14:30	1.16359	0.00254991	1.16359	0.00254991	1.08048	0.00263894																							
5-1-2015 09:15:30	0.835748	0.0123403	0.835748	0.00372506	0.752174	0.0124018																							
5-1-2015 09:16:30	2.08235	0.00535446	2.08235	0.00535446	1.66588	0.00532237																							
5-1-2015 09:17:30	1.41557	0.00525535	1.41557	0.00372419	1.41557	0.00549315																							
5-1-2015 09:18:30	1.91805	0.0227224	1.91805	0.00672381	1.66787	0.0226372																							
5-1-2015 09:19:30	1.91506	0.0061722	1.91506	0.0061722	1.74853	0.0060429																							
5-1-2015 09:20:30	2.33528	0.00855753	2.33528	0.00858723	2.16847	0.00853626																							
5-1-2015 09:21:30	1.58265	0.00558366	1.58265	0.00558366	1.58265	0.00564736																							
5-1-2015 09:22:30	1.3349	0.004061	1.3349	0.004061	1.25147	0.00407525																							
5-1-2015 09:23:30	1.49944	0.00884345	1.49944	0.00750724	1.49944	0.00895994																							
5-1-2015 09:24:30	0.833016	0.00312921	0.833016	0.00315767	0.833016	0.00320942																							
5-1-2015 09:25:30	1.74963	0.00865666	1.74963	0.00860938	1.66632	0.00857843																							
5-1-2015 09:26:30	1.50002	0.00356598	1.50002	0.00356598	1.41669	0.00364068																							
5-1-2015 09:27:30	1.50047	0.00299145	1.50047	0.00299145	1.16703	0.00296995																							
5-1-2015 09:28:30	1.91647	0.0140298	1.91647	0.00886344	1.91647	0.0140866																							
