time centers	number conc comb	mass conc comb	mass conc BBHG	number conc BBLG	mass conc BBLG		"this is for 20150529 sp244 using calib ID 10,11 (quad fits) with AD corr added, file x001-x012"																						
5/29/2015 08:51:30	11.9159	0.00961517	0.00961517	11.9159	0.00668544																								
5/29/2015 08:52:30	14.1667	0.0120761	0.0120761	14.0834	0.00863039																								
5/29/2015 08:53:30	8.08107	0.00866106	0.00763571	8.08107																									
5/29/2015 08:54:30	13.2543	0.0113159	0.0113159	13.2543																									
5/29/2015 08:55:30	21.2443	0.0172729	0.0172729	21.161																									
5/29/2015 08:56:30	24.0033	0.0256127	0.0227078	24.0033																									
5/29/2015 08:57:30	13.7841	0.0113905	0.0109832	13.7841																									
5/29/2015 08:58:30	5.35141	0.00450428	0.00450428	5.26779	0.00322392																								
5/29/2015 08:59:30	3.41626	0.00309158	0.00309158	3.41626	0.0022801																								
5/29/2015 09:00:30	3.91664	0.00415262	0.00415262	3.91664	0.00325688																								
5/29/2015 09:01:30	1.91642	0.00631724	0.00366062	1.91642	0.00593315																								
5/29/2015 09:02:30	0.583301	0.00041504	0.00041504	0.583301	0.000266292																								
5/29/2015 09:03:30	1.00013	0.000919142	0.000919142	1.00013	0.000686127																								
5/29/2015 09:04:30	1.0798	0.00106377	0.00106377	1.0798	0.000822136																								
5/29/2015 09:05:30	1.58835	0.00217031	0.00217031	1.58835	0.00185467																								
5/29/2015 09:06:30	0.916823	0.00169581	0.00169581	0.916823	0.00155378																								
5/29/2015 09:07:30	0.999863	0.000808055	0.000808055	0.833219	0.000555982																								
5/29/2015 09:08:30	1.66654	0.00375398	0.00375398	1.66654	0.0035835																								
5/29/2015 09:09:30	1.16645	0.00138565	0.00138565	1.16645	0.00114649																								
5/29/2015 09:10:30	0.916657	0.00143652	0.00143652	0.916657	0.0012877																								
5/29/2015 09:11:30	1.0002	0.0015428	0.0015428	1.0002																									
5/29/2015 09:12:30	3.24927	0.00353417	0.00353417	3.24927	0.00281956																								
5/29/2015 09:13:30	2.6667	0.00384478	0.00384478	2.6667	0.00332287																								
5/29/2015 09:14:30	1.16683	0.00167641	0.00167641	1.16683	0.00146185																								
5/29/2015 09:15:30	1.33319	0.00274111	0.00274111	1.33319	0.00255199																								
5/29/2015 09:16:30	1.08333	0.00122821	0.00122821	0.999996																									
5/29/2015 09:17:30	2.16666	0.00317317	0.00292069	2.16666	0.00267316																								
5/29/2015 09:18:30	4.41601	0.00574412	0.00566312	4.41601																									
5/29/2015 09:19:30	3.32249	0.00493279	0.0047827	3.32249																									
5/29/2015 09:20:30	2.59182	0.0030506	0.0030506	2.59182	0.00248744																								
5/29/2015 09:21:30	1.75017	0.00123765	0.00123765	1.75017	0.000788189																								
5/29/2015 09:22:30	1.91662	0.00336031	0.00336031	1.91662	0.00304978																								
5/29/2015 09:23:30	1.33312	0.00648643	0.00226925	1.33312	0.00619094																								
5/29/2015 09:24:30	1.25005	0.00185869	0.00185869	1.25005	0.00162898																								
5/29/2015 09:25:30	1.58311	0.00396994	0.00395709	1.58311																									
5/29/2015 09:26:30	2.00025	0.0038623	0.00368052	2.00025	0.00345857																								
5/29/2015 09:27:30	1.49969	0.00136138	0.00136138	1.49969	0.00100819																								
5/29/2015 09:28:30	1.16662	0.00201498	0.00201498	1.16662	0.00183559																								
5/29/2015 09:29:30	0.916744	0.002082	0.002082	0.916744																									
5/29/2015 09:30:30	1.24986	0.00161063	0.00161063	1.24986																									
5/29/2015 09:31:30	0.999997	0.0236339	0.00229662	0.999997	0.0234486																								
5/29/2015 09:32:30	1.41695	0.00214239	0.00214239	1.41695	0.00191052																								
5/29/2015 09:33:30	1.24965	0.00177157	0.00177157	1.24965	0.00152414																								
5/29/2015 09:34:30	1.50005	0.00352019	0.00302407	1.50005	0.00325483																								
5/29/2015 09:35:30	0.747293	0.000403775	0.000403775	0.664261	0.000195904																								
5/29/2015 09:36:30	1.67273	0.00211423	0.00211423	1.5891	0.00178014																								
5/29/2015 09:37:30	1.83343	0.00603973	0.00486988	1.83343	0.00575368																								
5/29/2015 09:38:30	1.66637	0.00278408	0.00278408	1.66637																									
5/29/2015 09:39:30	0.919728	0.00149146	0.00149146	0.919728																									
5/29/2015 09:40:30	1.16636	0.00329893	0.00314714	1.16636	0.00313612																								
5/29/2015 09:41:30	1.24994	0.00191108	0.00191108	1.24994	0.00169184																								
5/29/2015 09:42:30	1.3292	0.00130646	0.00130646	1.24612	0.00102132																								
5/29/2015 09:43:30	1.74973	0.00295128	0.00295128	1.74973	0.00262421																								
5/29/2015 09:44:30	1.42115	0.00381304	0.00317868	1.42115	0.00358096																								
5/29/2015 09:45:30	0.583345	0.000490914	0.000490914	0.583345	0.000349613																								
5/29/2015 09:46:30	1.08348	0.00109477	0.00109477	1.08348	0.000859821																								
5/29/2015 09:47:30	1.24996	0.0128457	0.00226336	1.24996	0.012573																								
5/29/2015 09:48:30	1.41659	0.00202332	0.00202332	1.41659	0.00176714																								
5/29/2015 09:49:30	0.583421	0.001061	0.001061	0.583421	0.000966399																								
5/29/2015 09:50:30	0.999867	0.000881507	0.000881507	0.999867																									
5/29/2015 09:51:30	0.333325	0.000276943	0.000276943	0.333325	0.000198039																								
5/29/2015 09:52:30	0.747445	0.00188889	0.00188889	0.747445	0.00181617																								
5/29/2015 09:53:30	0.836419	0.0032382	0.0032382	0.836419	0.00323174																								
5/29/2015 09:54:30	0.916329	0.000687283	0.000687283	0.833026	0.000459498																								
5/29/2015 09:55:30	0.996537	0.00114073	0.00114073	0.996537																									
5/29/2015 09:56:30	1.33844	0.00249231	0.00249231	1.33844	0.00231342																								
5/29/2015 09:57:30	1.16661	0.00269774	0.00259843	1.16661	0.00250615																								
5/29/2015 09:58:30	1.41207	0.00260857	0.00260857	1.41207	0.00239941																								
5/29/2015 09:59:30	0.501475	0.000629281	0.000629281	0.501475	0.000526925																								
5/29/2015 10:00:30	1.00003	0.0030639	0.0030639	1.00003	0.00303403																								
5/29/2015 10:01:30	1.41666	0.00494343	0.00339187	1.33333	0.00475072																								
5/29/2015 10:02:30	1.66659	0.00693222	0.00293502	1.66659	0.00658797																								
5/29/2015 10:03:30	1.08304	0.00300513	0.0025376	1.08304	0.00281465																								
5/29/2015 10:04:30	0.91665	0.0011761	0.0011761	0.91665	0.00100836																								
5/29/2015 10:05:30	0.750125	0.00687844	0.00364643	0.750125	0.00680236																								
5/29/2015 10:06:30	0.666664	0.000617181	0.000617181	0.666664	0.000465667																								
5/29/2015 10:07:30	1.41628	0.001664	0.001664	1.33297	0.00138023																								
5/29/2015 10:08:30	1.16679	0.00187843	0.00187843	1.16679	0.0016843																								
5/29/2015 10:09:30	0.749913	0.00105743	0.00105743	0.749913	0.000919108																								
5/29/2015 10:10:30	0.749905	0.000727342	0.000727342	0.749905	0.000557799																								
5/29/2015 10:11:30	1.08365	0.00110464	0.00110464	1.08365	0.000867632																								
5/29/2015 10:12:30	0.749615	0.002173	0.00167007	0.749615	0.0020045																								
5/29/2015 10:13:30	1.00045	0.00402012	0.00338206	1.00045	0.00397283																								
5/29/2015 10:14:30	1.24984	0.00191211	0.00191211	1.24984																									
5/29/2015 10:15:30	1.08345	0.00203859	0.00203859	1.08345	0.00189527																								
5/29/2015 10:16:30	1.32893	0.014643	0.00358311	1.32893	0.0144648																								
5/29/2015 10:17:30	0.417975	0.000539466	0.000539466	0.417975	0.000468502																								
5/29/2015 10:18:30	0.833367	0.000870041	0.000870041	0.833367	0.000687473																								
5/29/2015 10:19:30	1.16234	0.00609618	0.00340696	1.16234	0.0059385																								
5/29/2015 10:20:30	0.836625	0.00298146	0.00270259	0.836625	0.00287543																								
5/29/2015 10:21:30	1.08296	0.00132874	0.00132874	1.08296	0.00110736																								
5/29/2015 10:22:30	1.00048	0.00220097	0.00220097	1.00048	0.00207502																								
5/29/2015 10:23:30	1.99942	0.00155986	0.00155986	1.99942	0.00106869																								
5/29/2015 10:24:30	91.3251	0.0770238	0.0769886	91.1585																									
5/29/2015 10:25:30	138.345	0.114437	0.110652	138.178																									
5/29/2015 10:26:30	75.9013	0.064169	0.06389	75.6514																									
5/29/2015 10:27:30	89.328	0.0679199	0.0679199	89.1613																									
5/29/2015 10:28:30	78.9929	0.0634458	0.0634458	78.8262																									
5/29/2015 10:29:30	59.8365	0.0465187	0.0465187	59.7531																									
5/29/2015 10:30:30	17.6424	0.0150188	0.0150188	17.6424																									
5/29/2015 10:31:30	4.41639	0.0123277	0.00691904	4.41639																									
5/29/2015 10:32:30	2.49984	0.00398272	0.00398272	2.49984	0.00355689																								
5/29/2015 10:33:30	2.83342	0.00523903	0.00426644	2.83342	0.00465017																								
5/29/2015 10:34:30	2.99977	0.00456302	0.00422972	2.99977																									
5/29/2015 10:35:30	1.66661	0.00228744	0.00228744	1.66661																									
5/29/2015 10:36:30	1.41697	0.00298817	0.00274297	1.41697	0.00272054																								
5/29/2015 10:37:30	1.91014	0.00432137	0.00362484	1.82709	0.00396683																								
5/29/2015 10:38:30	1.75566	0.00263334	0.00263334	1.67206	0.00230287																								
5/29/2015 10:39:30	1.25014	0.0017169	0.0017169	1.25014	0.0014902																								
5/29/2015 10:40:30	1.25004	0.00186719	0.00186719	1.16671	0.00165886																								
5/29/2015 10:41:30	1.41636	0.00192477	0.00192477	1.41636	0.00162869																								
5/29/2015 10:42:30	1.08328	0.00311554	0.00304313	1.08328	0.00297261																								
5/29/2015 10:43:30	1.66663	0.00262642	0.00262642	1.66663	0.00228999																								
5/29/2015 10:44:30	1.41632	0.0013342	0.0013342	1.41632	0.00100496																								
5/29/2015 10:45:30	1.91741	0.0168354	0.0034375	1.91741	0.0164561																								
5/29/2015 10:46:30	1.4999	0.00166944	0.00166944	1.4999	1.35E-03																								
5/29/2015 10:47:30	1.33326	0.00621835	0.00306429	1.33326	0.00600438																								
5/29/2015 10:48:30	1.41664	0.00107725	0.00107725	1.33331	0.00072832																								
5/29/2015 10:49:30	1.00006	0.00106151	0.00106151	1.00006	0.000838106																								
5/29/2015 10:50:30	1.41213	0.0020055	0.0020055	1.41213	0.00172377																								
5/29/2015 10:51:30	1.1664	0.00162414	0.00162414	1.08309	0.00143012																								
5/29/2015 10:52:30	1.25411	0.00207739	0.00207739	1.25411	0.0018701																								
5/29/2015 10:53:30	0.583219	0.000979951	0.000979951	0.583219																									
5/29/2015 10:54:30	0.916985	0.00379712	0.00209111	0.916985	0.00361739																								
5/29/2015 10:55:30	1.16682	0.00184505	0.00184505	1.16682	0.00165551																								
5/29/2015 10:56:30	1.66669	0.00249165	0.00249165	1.66669	0.0021876																								
5/29/2015 10:57:30	0.833371	0.00133339	0.00133339	0.833371	0.0012017																								
5/29/2015 10:58:30	1.57714	0.0019837	0.0019837	1.57714	0.0016231																								
5/29/2015 10:59:30	1.17077	0.00210128	0.00210128	1.17077	0.00190257																								
5/29/2015 11:00:30	1.16679	0.00137554	0.00137554	1.16679																									
5/29/2015 11:01:30	0.583336	0.00118276	0.00118276	0.583336																									
5/29/2015 11:02:30	1.83304	0.00293532	0.00293532	1.83304	0.00262815																								
5/29/2015 11:03:30	13.2512	0.00957906	0.00957906	13.1679	0.00615771																								
5/29/2015 11:04:30	69.1009	0.0504711	0.0504711	69.0175																									
5/29/2015 11:05:30	26.7429	0.0201083	0.0201083	26.6596																									
5/29/2015 11:06:30	13.9213	0.0141731	0.0141731	14.0046																									
5/29/2015 11:07:30	5.4131	0.00479484	0.00479484	5.4131																									
5/29/2015 11:08:30	1.99376	0.00238275	0.00238275	1.99376	0.00197742																								
5/29/2015 11:09:30	36.4552	0.033651	0.0302604	36.3716																									
5/29/2015 11:10:30	84.0845	0.0632944	0.0632944	83.9178																									
5/29/2015 11:11:30	28.9041	0.0228628	0.0228628	28.9041																									
5/29/2015 11:12:30	33.429	0.0272894	0.0272768	33.429																									
5/29/2015 11:13:30	68.5642	0.0557425	0.0542315	68.4809																									
5/29/2015 11:14:30	35.0102	0.027655	0.027655	35.1769																									
5/29/2015 11:15:30	7.08325	0.0072217	0.0072217	7.08325	0.00559046																								
5/29/2015 11:16:30	18.7422	0.0153388	0.0153388	18.5756																									
5/29/2015 11:17:30	6.33348	0.00471391	0.00471391	6.16681																									
5/29/2015 11:18:30	8.99963	0.00920491	0.00753793	8.99963																									
5/29/2015 11:19:30	9.16584	0.00986543	0.00986543	8.99919																									
5/29/2015 11:20:30	1.58412	0.00155734	0.00155734	1.58412																									
5/29/2015 11:21:30	1.58314	0.00667441	0.00323437	1.58314	0.00639111																								
5/29/2015 11:22:30	1.74946	0.00204099	0.00204099	1.74946	0.00169014																								
5/29/2015 11:23:30	1.57887	0.001978	0.001978	1.57887																									
5/29/2015 11:24:30	2.25564	0.00329965	0.00329965	2.25564	0.00287305																								
5/29/2015 11:25:30	2.16664	0.00309432	0.00309432	2.16664	0.00269604																								
5/29/2015 11:26:30	1.25035	0.000941651	0.000941651	1.25035	0.000622649																								
5/29/2015 11:27:30	1.16682	0.0026759	0.00226274	1.16682																									
5/29/2015 11:28:30	1.25006	0.00252199	0.00243825	1.25006	0.00228593																								
5/29/2015 11:29:30	1.49959	0.00141204	0.00141204	1.49959																									
5/29/2015 11:30:30	2.41655	0.00422794	0.00404637	2.41655																									
5/29/2015 11:31:30	2.08354	0.00277877	0.00277877	2.08354																									
5/29/2015 11:32:30	1.66103	0.00203379	0.00203379	1.66103	0.00167997																								
5/29/2015 11:33:30	1.25484	0.000816543	0.000816543	1.25484	0.000475631																								
5/29/2015 11:34:30	1.16636	0.00210081	0.00210081	1.16636	0.00190002																								
5/29/2015 11:35:30	1.00322	0.000646262	0.000646262	1.00322	0.00037995																								
5/29/2015 11:36:30	0.916888	0.000955026	0.000955026	0.916888	0.000758269																								
5/29/2015 11:37:30	1.49914	0.00548658	0.00325322	1.49914	0.00522817																								
5/29/2015 11:38:30	2.50025	0.00256706	0.00256706	2.50025	0.00201255																								
5/29/2015 11:39:30	2.7495	0.00354624	0.00354624	2.7495																									
5/29/2015 11:40:30	8.08567	0.00931632	0.00830398	8.08567																									
5/29/2015 11:41:30	12.2493	0.0129581	0.0126546	12.2493																									
5/29/2015 11:42:30	5.83209	0.0142375	0.00684436	5.83209	0.0128249																								
5/29/2015 11:43:30	3.49994	0.00365635	0.00365635	3.49994	0.00287192																								
5/29/2015 11:44:30	9.99993	0.015706	0.0103451	9.9166	0.013316																								
5/29/2015 11:45:30	11.8303	0.0108948	0.0108948	11.8303																									
5/29/2015 11:46:30	3.66634	0.00579662	0.00569255	3.66634	0.00507657																								
5/29/2015 11:47:30	1.4172	0.00140484	0.00140484	1.4172																									
5/29/2015 11:48:30	1.16269	0.00284657	0.00284657	1.16269	0.00271194																								
5/29/2015 11:49:30	1.33753	0.00279706	0.00246565	1.33753	0.00253218																								
5/29/2015 11:50:30	1.33329	0.00266248	0.00260988	1.33329																									
5/29/2015 11:51:30	3.25006	0.00382965	0.00382965	3.25006	0.00313972																								
5/29/2015 11:52:30	1.49982	0.00153505	0.00153505	1.49982	0.00120198																								
5/29/2015 11:53:30	2.9998	0.0024406	0.0024406	2.9998	0.00170799																								
5/29/2015 11:54:30	38.3306	0.0296777	0.0296777	38.3306																									
5/29/2015 11:55:30	9.66719	0.00652638	0.00652638	9.66719	0.0039823																								
5/29/2015 11:56:30	1.49972	0.00360936	0.00360936	1.49972	0.00344717																								
5/29/2015 11:57:30	0.749938	0.000738391	0.000738391	0.749938	0.000568804																								
5/29/2015 11:58:30	0.916699	0.000708665	0.000708665	0.916699																									
5/29/2015 11:59:30	8.08284	0.0071054	0.0071054	8.08284																									
5/29/2015 12:00:30	30.1674	0.0230515	0.0230515	30.2507	0.0154141																								
5/29/2015 12:01:30	54.0927	0.0538429	0.0427823	54.0927																									
5/29/2015 12:02:30	39.9257	0.0400534	0.0303399	39.9257																									
5/29/2015 12:03:30	12.2445	0.0169349	0.0115804	12.1612	0.0138869																								
5/29/2015 12:04:30	1.75017	0.00208671	0.00208671	1.75017																									
5/29/2015 12:05:30	1.16334	0.00211407	0.00211407	1.16334	0.00192591																								
5/29/2015 12:06:30	1.08649	0.00244459	0.00244459	1.00291	0.00232288																								
5/29/2015 12:07:30	1.6666	0.00337206	0.00296532	1.6666	0.00304358																								
5/29/2015 12:08:30	1.58357	0.00269411	0.00269411	1.58357	0.00243009																								
5/29/2015 12:09:30	32.4949	0.0222357	0.0222357	32.4949																									
5/29/2015 12:10:30	41.0869	0.034549	0.0332677	40.9202																									
5/29/2015 12:11:30	49.5893	0.042602	0.0403262	49.2559																									
5/29/2015 12:12:30	62.1459	0.0480875	0.0480875	61.9793																									
5/29/2015 12:13:30	85.34	0.065905	0.0657052	85.1734																									
5/29/2015 12:14:30	99.3305	0.07882	0.0773964	99.4138																									
5/29/2015 12:15:30	82.5776	0.0636011	0.0636011	82.2442																									
5/29/2015 12:16:30	79.4846	0.0607611	0.0605028	79.4846																									
5/29/2015 12:17:30	57.5842	0.0440544	0.0427457	57.3342																									
5/29/2015 12:18:30	2.2499	0.00280766	0.00280766	2.2499	0.00233604																								
5/29/2015 12:19:30	1.75041	0.00174442	0.00174442	1.75041	0.00134003																								
5/29/2015 12:20:30	1.24973	0.00333598	0.00228089	1.24973																									
5/29/2015 12:21:30	1.91631	0.0059688	0.00332833	1.91631	0.00560439																								
5/29/2015 12:22:30	1.66702	0.00182627	0.00182627	1.58367	0.00143645																								
5/29/2015 12:23:30	1.75003	0.00172987	0.00172987	1.75003	0.00133616																								
5/29/2015 12:24:30	1.58829	0.00262309	0.00262309	1.58829	0.00236507																								
5/29/2015 12:25:30	1.0834	0.007738	0.00245575	1.0834	0.00754684																								
5/29/2015 12:26:30	1.58296	0.00153357	0.00153357	1.58296	0.00118306																								
5/29/2015 12:27:30	0.91676	0.00105241	0.00105241	0.91676	0.000858198																								
5/29/2015 12:28:30	2.08266	0.00172626	0.00172626	2.08266	0.00122038																								
5/29/2015 12:29:30	19.1722	0.0148183	0.0148183	19.2556																									
5/29/2015 12:30:30	45.9956	0.0357169	0.0357169	45.9956																									
5/29/2015 12:31:30	7.08068	0.00654715	0.00651002	7.08068	0.0047897																								
5/29/2015 12:32:30	2.16697	0.00272914	0.00264415	2.16697																									
5/29/2015 12:33:30	2.08387	0.00318641	0.00318641	2.00052	0.00281638																								
5/29/2015 12:34:30	2.83294	0.00213569	0.00213569	2.83294																									
5/29/2015 12:35:30	32.0037	0.0238113	0.0238113	31.9204																									
5/29/2015 12:36:30	54.661	0.0470954	0.0468485	54.5776																									
5/29/2015 12:37:30	13.6668	0.0118279	0.0118279	13.5834																									
5/29/2015 12:38:30	15.0034	0.0213044	0.0155072	15.0034	0.0177107																								
5/29/2015 12:39:30	1.66072	0.00114108	0.00114108	1.66072	0.000712295																								
5/29/2015 12:40:30	1.42095	0.00103188	0.00103188	1.42095	0.000678234																								
5/29/2015 12:41:30	1.66718	0.00294811	0.00223969	1.66718	0.00254219																								
5/29/2015 12:42:30	1.41201	0.00197467	0.00197467	1.41201	0.00170385																								
5/29/2015 12:43:30	1.92279	0.00644136	0.00412227	1.83919	0.00612707																								
5/29/2015 12:44:30	10.8334	0.00914011	0.00914011	10.9167																									
5/29/2015 12:45:30	6.83298	0.00853946	0.00853946	6.83298	0.00711035																								
5/29/2015 12:46:30	4.24979	0.0047627	0.0047627	4.24979	0.00385406																								
5/29/2015 12:47:30	15.0004	0.0122025	0.0122025	14.8338																									
5/29/2015 12:48:30	73.327	0.0551081	0.0551081	73.1604																									
5/29/2015 12:49:30	112.57	0.0952743	0.0952268	112.654																									
5/29/2015 12:50:30	13.1221	0.0122379	0.0121329	13.1221																									
5/29/2015 12:51:30	2.1742	0.00177097	0.00177097	2.1742	0.00124013																								
5/29/2015 12:52:30	1.24976	0.00194123	0.00194123	1.24976	0.00175297																								
5/29/2015 12:53:30	2.08362	0.0025367	0.0025367	2.00028	0.00211964																								
5/29/2015 12:54:30	1.74383	0.00357775	0.00357775	1.74383																									
5/29/2015 12:55:30	1.50009	0.00386702	0.00307845	1.50009	0.00360912																								
5/29/2015 12:56:30	1.58861	0.00132622	0.00132622	1.58861	0.000941887																								
5/29/2015 12:57:30	1.50005	0.00247664	0.00247664	1.50005	0.00223709																								
5/29/2015 12:58:30	1.49488	0.0021527	0.0021527	1.49488																									
5/29/2015 12:59:30	0.919701	0.00134608	0.00134608	0.919701	0.00118124																								
5/29/2015 13:00:30	1.66676	0.00254258	0.00254258	1.66676	0.00223637																								
5/29/2015 13:01:30	5.58256	0.00418538	0.00418538	5.58256																									
5/29/2015 13:02:30	3.75109	0.00306275	0.00306275	3.66773	0.00213692																								
5/29/2015 13:03:30	3.58277	0.00354396	0.00354396	3.58277	0.00269165																								
5/29/2015 13:04:30	4.15263	0.0326785	0.00526101	4.15263	0.0317512																								
5/29/2015 13:05:30	2.84325	0.00288611	0.00288611	2.84325	0.00224584																								
5/29/2015 13:06:30	1.33276	0.00196431	0.00196431	1.33276	0.00172415																								
5/29/2015 13:07:30	2.00064	0.0018683	0.0018683	2.00064	0.00141085																								
5/29/2015 13:08:30	1.41598	0.00465274	0.00329644	1.41598	0.00445161																								
5/29/2015 13:09:30	2.08319	0.0058515	0.00490611	2.08319	0.00557452																								
5/29/2015 13:10:30	1.1629	0.00315485	0.00315485	1.1629	0.00308127																								
5/29/2015 13:11:30	2.17359	0.00199937	0.00199937	2.17359	0.001508																								
5/29/2015 13:12:30	1.91692	0.00205029	0.00205029	1.91692	0.00162375																								
5/29/2015 13:13:30	1.00001	0.00110402	0.00110402	0.916677	0.000888234																								
5/29/2015 13:14:30	1.66131	0.00130829	0.00130829	1.57825	0.00090523																								
5/29/2015 13:15:30	1.33726	0.00215617	0.00215617	1.33726	0.00193082																								
5/29/2015 13:16:30	2.08342	0.00366611	0.00366611	2.08342	0.00336501																								
5/29/2015 13:17:30	1.75033	0.0023947	0.0023947	1.75033																									
5/29/2015 13:18:30	1.58328	0.00362066	0.0034126	1.58328	0.00333566																								
5/29/2015 13:19:30	1.2499	0.00105952	0.00105952	1.2499	0.000752332																								
5/29/2015 13:20:30	2.4161	0.00326568	0.00305701	2.4161	0.0026897																								
5/29/2015 13:21:30	20.9246	0.0161463	0.0161463	20.9246																									
5/29/2015 13:22:30	26.5012	0.0210466	0.0210466	26.5012																									
5/29/2015 13:23:30	21.4121	0.0144385	0.0144385	21.4121																									
5/29/2015 13:24:30	10.0827	0.00731546	0.00731546	10.0827	0.00471234																								
5/29/2015 13:25:30	11.5037	0.00882661	0.00882661	11.5037																									
5/29/2015 13:26:30	9.32968	0.0102957	0.00881854	9.41298																									
5/29/2015 13:27:30	13.2503	0.0129681	0.0108913	13.167																									
5/29/2015 13:28:30	15.4146	0.0105059	0.0105059	15.4146	0.00646097																								
5/29/2015 13:29:30	8.02842	0.00607092	0.00607092	8.02842	0.00406338																								
5/29/2015 13:30:30	16.4964	0.0130858	0.0130858	16.4131																									
5/29/2015 13:31:30	4.58302	0.00389772	0.00389772	4.58302	0.00277972																								
5/29/2015 13:32:30	0.91651	0.0030999	0.00165591	0.91651	0.00287203																								
5/29/2015 13:33:30	1.58368	0.00453232	0.00364036	1.58368	0.00428199																								
5/29/2015 13:34:30	5.41538	0.00383999	0.00383999	5.41538																									
5/29/2015 13:35:30	18.1718	0.0150643	0.013576	18.1718	0.0103693																								
5/29/2015 13:36:30	20.9092	0.0185053	0.0178772	20.9092																									
5/29/2015 13:37:30	10.5861	0.00931394	0.00931394	10.5861																									
5/29/2015 13:38:30	10.8327	0.00715285	0.00715285	10.8327	0.00429286																								
5/29/2015 13:39:30	5.33306	0.00438091	0.00438091	5.41638	0.00305877																								
5/29/2015 13:40:30	17.4977	0.0131559	0.0131559	17.4144																									
5/29/2015 13:41:30	20.999	0.0161766	0.0161766	20.999																									
5/29/2015 13:42:30	1.91687	0.00303721	0.00303721	1.91687																									
5/29/2015 13:43:30	2.07715	0.00166621	0.00166621	2.07715	0.00115784																								
5/29/2015 13:44:30	9.36045	0.0062661	0.0062661	9.36045																									
5/29/2015 13:45:30	35.9144	0.0252642	0.0252642	35.9144																									
5/29/2015 13:46:30	13.8368	0.00923498	0.00923498	13.6701	0.00559497																								
5/29/2015 13:47:30	30.2399	0.0232982	0.0232982	30.1566																									
5/29/2015 13:48:30	11.4164	0.00844191	0.00844191	11.3331	0.00549966																								
5/29/2015 13:49:30	12.3327	0.0095339	0.0095339	12.3327																									
5/29/2015 13:50:30	18.4408	0.015571	0.0154951	18.3578																									
5/29/2015 13:51:30	6.10369	0.00466337	0.00466337	6.10369	0.00311451																								
5/29/2015 13:52:30	8.66595	0.00691879	0.00691879	8.66595																									
5/29/2015 13:53:30	12.9987	0.01156	0.0114722	12.9987																									
5/29/2015 13:54:30	2.00034	0.00238039	0.00225137	2.00034	0.00186498																								
5/29/2015 13:55:30	2.83326	0.00322641	0.00322641	2.83326																									
5/29/2015 13:56:30	1.49994	0.00159694	0.00159694	1.49994																									
5/29/2015 13:57:30	1.00008	0.00253227	0.00253227	1.00008	0.00244501																								
5/29/2015 13:58:30	1.2497	0.00112123	0.00112123	1.2497	0.000830933																								
5/29/2015 13:59:30	1.66681	0.00325718	0.00318901	1.66681	0.00295529																								
5/29/2015 14:00:30	0.999578	0.00116218	0.00116218	0.999578	0.00094871																								
5/29/2015 14:01:30	1.74477	0.00291829	0.00291829	1.74477																									
5/29/2015 14:02:30	3.67914	0.00468309	0.0044862	3.67914																									
5/29/2015 14:03:30	4.66631	0.00527837	0.00527837	4.66631																									
5/29/2015 14:04:30	4.41727	0.00693887	0.00527358	4.41727	0.00585135																								
5/29/2015 14:05:30	12.0798	0.010074	0.00843966	12.0798	0.00685856																								
5/29/2015 14:06:30	21.4969	0.0154509	0.0154509	21.4969																									
5/29/2015 14:07:30	22.3362	0.0165496	0.0161699	22.3362																									
5/29/2015 14:08:30	30.9149	0.0228396	0.0227377	30.8316																									
5/29/2015 14:09:30	23.1612	0.0217219	0.0204244	22.994	0.0159011																								
5/29/2015 14:10:30	14.9146	0.0134832	0.011408	14.8313																									
5/29/2015 14:11:30	2.25006	0.00136289	0.00136289	2.25006																									
5/29/2015 14:12:30	1.49982	0.0021678	0.0021678	1.49982	0.0019097																								
5/29/2015 14:13:30	2.16704	0.002332	0.002332	2.16704	0.00186204																								
5/29/2015 14:14:30	1.9998	0.00258902	0.00258902	1.9998																									
5/29/2015 14:15:30	1.33306	0.000873068	0.000873068	1.33306	0.000528351																								
5/29/2015 14:16:30	0.833208	0.00257232	0.00190344	0.833208	0.00240122																								
5/29/2015 14:17:30	1.58336	0.00233198	0.0023237	1.58336	0.00196004																								
5/29/2015 14:18:30	1.2498	0.00121984	0.00121984	1.2498	0.00094057																								
5/29/2015 14:19:30	1.33375	0.00250981	0.00240308	1.33375	0.00222559																								
5/29/2015 14:20:30	4.91599	0.00832297	0.00526291	4.91599	0.00711503																								
5/29/2015 14:21:30	10.5829	0.00868505	0.00849992	10.5829	0.00594708																								
5/29/2015 14:22:30	3.58286	0.00346167	0.00346167	3.41622	0.00262066																								
5/29/2015 14:23:30	0.91673	0.000586637	0.000586637	0.91673	0.000345094																								
5/29/2015 14:24:30	1.49999	0.00207135	0.00207135	1.49999	0.00180435																								
5/29/2015 14:25:30	1.41661	0.00416728	0.00312356	1.41661	0.00395827																								
5/29/2015 14:26:30	1.74989	0.00174982	0.00174982	1.74989																									
5/29/2015 14:27:30	1.3332	0.0020991	0.0020991	1.3332	0.00187921																								
5/29/2015 14:28:30	1.24965	0.00108547	0.00108547	1.24965	0.000779384																								
5/29/2015 14:29:30	1.50027	0.00113541	0.00113541	1.41693	0.000758307																								
5/29/2015 14:30:30	2.16698	0.00319135	0.00319135	2.16698	0.00280386																								
5/29/2015 14:31:30	0.916619	0.000611782	0.000611782	0.916619	0.0003675																								
