time centers	number conc BBHG	mass conc BBHG	"this is for 20140801 sp217 using calib ID 4 (linear fit) with AD corr added, file x001-x007"			
8-1-2014 03:22:15	0	0				
8-1-2014 03:22:25	0	0				
8-1-2014 03:22:35	0	0				
8-1-2014 03:22:45	0	0				
8-1-2014 03:22:55	0	0				
8-1-2014 03:23:05	0.442862	0.000140695				
8-1-2014 03:23:15	0	0				
8-1-2014 03:23:25	0	0				
8-1-2014 03:23:35	0	0				
8-1-2014 03:23:45	0	0				
8-1-2014 03:23:55	0	0				
8-1-2014 03:24:05	0	0				
8-1-2014 03:24:15	0	0				
8-1-2014 03:24:25	0	0				
8-1-2014 03:24:35	0	0				
8-1-2014 03:24:45	0	0				
8-1-2014 03:24:55	0.550071	0.000105726				
8-1-2014 03:25:05	0	0				
8-1-2014 03:25:15	0	0				
8-1-2014 03:25:25	0	0				
8-1-2014 03:25:35	0	0				
8-1-2014 03:25:45	0	0				
8-1-2014 03:25:55	0	0				
8-1-2014 03:26:05	0	0				
8-1-2014 03:26:15	0	0				
8-1-2014 03:26:25	0	0				
8-1-2014 03:26:35	0	0				
8-1-2014 03:26:45	0	0				
8-1-2014 03:26:55	0	0				
8-1-2014 03:27:05	0	0				
8-1-2014 03:27:15	0	0				
8-1-2014 03:27:25	0.582793	0.000328285				
8-1-2014 03:27:35	0.450097	0.000327584				
8-1-2014 03:27:45	0	0				
8-1-2014 03:27:55	0	0				
8-1-2014 03:28:05	0	0				
8-1-2014 03:28:15	0	0				
8-1-2014 03:28:25	0	0				
8-1-2014 03:28:35	0	0				
8-1-2014 03:28:45	0	0				
8-1-2014 03:28:55	0	0				
8-1-2014 03:29:05	0	0				
8-1-2014 03:29:15	0	0				
8-1-2014 03:29:25	0	0				
8-1-2014 03:29:35	0	0				
8-1-2014 03:29:45	0	0				
8-1-2014 03:29:55	0	0				
8-1-2014 03:30:05	0	0				
8-1-2014 03:30:15	0	0				
8-1-2014 03:30:25	0	0				
8-1-2014 03:30:35	0.471233	0.000248699				
8-1-2014 03:30:45	0	0				
8-1-2014 03:30:55	0.36795	0.000179247				
8-1-2014 03:31:05	0	0				
8-1-2014 03:31:15	0	0				
8-1-2014 03:31:25	0	0				
8-1-2014 03:31:35	0	0				
8-1-2014 03:31:45	0	0				
8-1-2014 03:31:55	0	0				
8-1-2014 03:32:05	0	0				
8-1-2014 03:32:15	0	0				
8-1-2014 03:32:25	0	0				
8-1-2014 03:32:35	0	0				
8-1-2014 03:32:45	0	0				
8-1-2014 03:32:55	0	0				
8-1-2014 03:33:05	0	0				
8-1-2014 03:33:15	0	0				
8-1-2014 03:33:25	0	0				
8-1-2014 03:33:35	0	0				
8-1-2014 03:33:45	0	0				
8-1-2014 03:33:55	0	0				
8-1-2014 03:34:05	0	0				
8-1-2014 03:34:15	0.462757	0.000206586				
8-1-2014 03:34:25	0	0				
8-1-2014 03:34:35	0	0				
8-1-2014 03:34:45	0	0				
8-1-2014 03:34:55	0	0				
8-1-2014 03:35:05	0	0				
8-1-2014 03:35:15	0	0				
8-1-2014 03:35:25	0	0				
8-1-2014 03:35:35	0	0				
8-1-2014 03:35:45	0	0				
8-1-2014 03:35:55	0	0				
8-1-2014 03:36:05	0	0				
8-1-2014 03:36:15	0	0				
8-1-2014 03:36:25	0.470384	0.000106016				
8-1-2014 03:36:35	0	0				
8-1-2014 03:36:45	0	0				
8-1-2014 03:36:55	0	0				
8-1-2014 03:37:05	0	0				
8-1-2014 03:37:15	0	0				
8-1-2014 03:37:25	0	0				
8-1-2014 03:37:35	0.609962	0.000294391				
8-1-2014 03:37:45	0.463235	0.000358186				
8-1-2014 03:37:55	0	0				
8-1-2014 03:38:05	0	0				
8-1-2014 03:38:15	0	0				
8-1-2014 03:38:25	0	0				
8-1-2014 03:38:35	0	0				
8-1-2014 03:38:45	0	0				
8-1-2014 03:38:55	0.521326	0.000250855				
8-1-2014 03:39:05	0	0				
8-1-2014 03:39:15	0	0				
8-1-2014 03:39:25	0	0				
8-1-2014 03:39:35	0	0				
8-1-2014 03:39:45	0	0				
8-1-2014 03:39:55	0	0				
8-1-2014 03:40:05	0	0				
8-1-2014 03:40:15	0	0				
8-1-2014 03:40:25	0	0				
8-1-2014 03:40:35	0.459188	0.000170122				
8-1-2014 03:40:45	5.4189	0.011458				
8-1-2014 03:40:55	4.41779	0.0024245				
8-1-2014 03:41:05	1.50034	0.00165825				
8-1-2014 03:41:15	0.54273	0.00021493				
8-1-2014 03:41:25	1.30452	0.000766482				
8-1-2014 03:41:35	1.20584	0.000855032				
8-1-2014 03:41:45	1.66681	0.000775938				
8-1-2014 03:41:55	0	0				
8-1-2014 03:42:05	0.480729	0.000775951				
8-1-2014 03:42:15	0	0				
8-1-2014 03:42:25	0.328882	0.000108026				
8-1-2014 03:42:35	0.589042	0.000130261				
8-1-2014 03:42:45	0	0				
8-1-2014 03:42:55	0	0				
8-1-2014 03:43:05	0	0				
8-1-2014 03:43:15	0	0				
8-1-2014 03:43:25	0.504923	0.00185319				
8-1-2014 03:43:35	0	0				
8-1-2014 03:43:45	0.704658	0.00026263				
8-1-2014 03:43:55	0.45098	0.000140615				
8-1-2014 03:44:05	0	0				
8-1-2014 03:44:15	0	0				
8-1-2014 03:44:25	0.713004	0.000154328				
8-1-2014 03:44:35	0	0				
8-1-2014 03:44:45	0	0				
8-1-2014 03:44:55	0	0				
8-1-2014 03:45:05						
8-1-2014 03:45:15	0.51196	0.00113008				
8-1-2014 03:45:25	0	0				
8-1-2014 03:45:35						
8-1-2014 03:45:45						
8-1-2014 03:45:55	0	0				
8-1-2014 03:46:05	1.24762	0.000498886				
8-1-2014 03:46:15	0	0				
8-1-2014 03:46:25	0.961143	0.000335568				
8-1-2014 03:46:35	0.543336	0.000141604				
8-1-2014 03:46:45	1.49938	0.00152157				
8-1-2014 03:46:55	0	0				
8-1-2014 03:47:05	0	0				
8-1-2014 03:47:15	0.515494	0.000185652				
8-1-2014 03:47:25	0.979879	0.00111209				
8-1-2014 03:47:35	0.500745	0.000252647				
8-1-2014 03:47:45	0	0				
8-1-2014 03:47:55	0.520511	0.000143103				
8-1-2014 03:48:05	0	0				
8-1-2014 03:48:15	0.509389	0.00017464				
8-1-2014 03:48:25	0	0				
8-1-2014 03:48:35	0	0				
8-1-2014 03:48:45	0	0				
8-1-2014 03:48:55	0.490134	0.000260108				
8-1-2014 03:49:05	0.485623	0.000236681				
8-1-2014 03:49:15	0	0				
8-1-2014 03:49:25	0.499238	0.000411224				
8-1-2014 03:49:35	0.961958	0.00150012				
8-1-2014 03:49:45	0.980713	0.000521786				
8-1-2014 03:49:55	0	0				
8-1-2014 03:50:05	0	0				
8-1-2014 03:50:15	0.500226	0.00025124				
8-1-2014 03:50:25	0	0				
8-1-2014 03:50:35	0.990449	0.00124631				
8-1-2014 03:50:45	0	0				
8-1-2014 03:50:55	0.505799	0.000630051				
8-1-2014 03:51:05	0	0				
8-1-2014 03:51:15	0	0				
8-1-2014 03:51:25	1.01839	0.000885743				
8-1-2014 03:51:35	0	0				
8-1-2014 03:51:45	0	0				
8-1-2014 03:51:55	0	0				
8-1-2014 03:52:05	0	0				
8-1-2014 03:52:15	0.500035	0.00018462				
8-1-2014 03:52:25	0	0				
8-1-2014 03:52:35	0.521171	0.000137045				
8-1-2014 03:52:45	0	0				
8-1-2014 03:52:55	0	0				
8-1-2014 03:53:05	0.4765	0.00015015				
8-1-2014 03:53:15	0	0				
8-1-2014 03:53:25	0.500406	0.000135				
8-1-2014 03:53:35	0.458625	0.000628726				
8-1-2014 03:53:45	0	0				
8-1-2014 03:53:55	0	0				
8-1-2014 03:54:05	0	0				
8-1-2014 03:54:15	0.54305	0.00031006				
8-1-2014 03:54:25	0.495569	0.000470839				
8-1-2014 03:54:35	0	0				
8-1-2014 03:54:45	0	0				
8-1-2014 03:54:55	0.39108	9.20E-05				
8-1-2014 03:55:05	0	0				
8-1-2014 03:55:15	0	0				
8-1-2014 03:55:25	0	0				
8-1-2014 03:55:35	0	0				
8-1-2014 03:55:45	0.450229	0.000193234				
8-1-2014 03:55:55	0	0				
8-1-2014 03:56:05	0.515077	0.000358981				
8-1-2014 03:56:15	0	0				
8-1-2014 03:56:25	0.549451	0.000982824				
8-1-2014 03:56:35	0	0				
8-1-2014 03:56:45	0	0				
8-1-2014 03:56:55	0	0				
8-1-2014 03:57:05	0	0				
8-1-2014 03:57:15	0	0				
8-1-2014 03:57:25	0.617968	0.00130306				
8-1-2014 03:57:35	0	0				
8-1-2014 03:57:45	0	0				
8-1-2014 03:57:55	0	0				
8-1-2014 03:58:05	0	0				
8-1-2014 03:58:15						
8-1-2014 03:58:25	0	0				
8-1-2014 03:58:35	0	0				
8-1-2014 03:58:45	0	0				
8-1-2014 03:58:55	0.394794	9.35E-05				
8-1-2014 03:59:05	0	0				
8-1-2014 03:59:15	0	0				
8-1-2014 03:59:25	0	0				
8-1-2014 03:59:35	0.234173	0.000353205				
8-1-2014 03:59:45						
8-1-2014 03:59:55	0	0				
8-1-2014 04:00:05	0.287893	5.22E-05				
8-1-2014 04:00:15	0	0				
8-1-2014 04:00:25						
8-1-2014 04:00:35	0.335374	0.000239784				
8-1-2014 04:00:45	0	0				
8-1-2014 04:00:55	0	0				
8-1-2014 04:01:05	0	0				
8-1-2014 04:01:15	0	0				
8-1-2014 04:01:25	0	0				
8-1-2014 04:01:35	0	0				
8-1-2014 04:01:45	0	0				
8-1-2014 04:01:55	0	0				
8-1-2014 04:02:05	0	0				
8-1-2014 04:02:15	0	0				
8-1-2014 04:02:25	0	0				
8-1-2014 04:02:35	0	0				
8-1-2014 04:02:45	0	0				
8-1-2014 04:02:55	1.06451	0.00534771				
8-1-2014 04:03:05	0	0				
8-1-2014 04:03:15	0	0				
8-1-2014 04:03:25	0	0				
8-1-2014 04:03:35	0	0				
8-1-2014 04:03:45	0	0				
8-1-2014 04:03:55	0	0				
8-1-2014 04:04:05	0	0				
8-1-2014 04:04:15	0	0				
8-1-2014 04:04:25	0	0				
8-1-2014 04:04:35	0	0				
8-1-2014 04:04:45	0	0				
8-1-2014 04:04:55	0	0				
8-1-2014 04:05:05	0	0				
8-1-2014 04:05:15	0	0				
8-1-2014 04:05:25	0	0				
8-1-2014 04:05:35	0	0				
8-1-2014 04:05:45	0	0				
8-1-2014 04:05:55	0	0				
8-1-2014 04:06:05	0	0				
8-1-2014 04:06:15	0	0				
8-1-2014 04:06:25	0.375746	0.000207865				
8-1-2014 04:06:35	0	0				
8-1-2014 04:06:45	0	0				
8-1-2014 04:06:55	0.445894	0.000106752				
8-1-2014 04:07:05	0	0				
8-1-2014 04:07:15	0	0				
8-1-2014 04:07:25	0	0				
8-1-2014 04:07:35	0	0				
8-1-2014 04:07:45	0	0				
8-1-2014 04:07:55	0	0				
8-1-2014 04:08:05	0	0				
8-1-2014 04:08:15	0	0				
8-1-2014 04:08:25	0	0				
8-1-2014 04:08:35	0	0				
8-1-2014 04:08:45	0	0				
8-1-2014 04:08:55	0	0				
8-1-2014 04:09:05	0	0				
8-1-2014 04:09:15	0	0				
8-1-2014 04:09:25	0	0				
8-1-2014 04:09:35	0	0				
8-1-2014 04:09:45	0	0				
8-1-2014 04:09:55	0	0				
8-1-2014 04:10:05	0	0				
8-1-2014 04:10:15	0	0				
8-1-2014 04:10:25	0	0				
8-1-2014 04:10:35	0	0				
8-1-2014 04:10:45	0.885156	0.000316471				
8-1-2014 04:10:55	0	0				
8-1-2014 04:11:05	0	0				
8-1-2014 04:11:15	0	0				
8-1-2014 04:11:25	0	0				
8-1-2014 04:11:35	0	0				
8-1-2014 04:11:45	0.500694	0.000169093				
8-1-2014 04:11:55	0	0				
8-1-2014 04:12:05	0	0				
8-1-2014 04:12:15	0	0				
8-1-2014 04:12:25	0	0				
8-1-2014 04:12:35	0	0				
8-1-2014 04:12:45	0	0				
8-1-2014 04:12:55	0	0				
8-1-2014 04:13:05	0	0				
8-1-2014 04:13:15	0.485719	0.000246619				
8-1-2014 04:13:25	0	0				
8-1-2014 04:13:35	0	0				
8-1-2014 04:13:45	0	0				
8-1-2014 04:13:55	0	0				
8-1-2014 04:14:05	0	0				
8-1-2014 04:14:15	0	0				
8-1-2014 04:14:25	0	0				
8-1-2014 04:14:35	0	0				
8-1-2014 04:14:45	0	0				
8-1-2014 04:14:55	0	0				
8-1-2014 04:15:05	0	0				
8-1-2014 04:15:15	0	0				
8-1-2014 04:15:25	0	0				
8-1-2014 04:15:35	0	0				
8-1-2014 04:15:45	0	0				
8-1-2014 04:15:55	0	0				
8-1-2014 04:16:05	0	0				
8-1-2014 04:16:15	0	0				
8-1-2014 04:16:25	0	0				
8-1-2014 04:16:35	0	0				
8-1-2014 04:16:45	0	0				
8-1-2014 04:16:55	0	0				
8-1-2014 04:17:05	0	0				
8-1-2014 04:17:15	0	0				
8-1-2014 04:17:25	0	0				
8-1-2014 04:17:35	0	0				
8-1-2014 04:17:45	0	0				
8-1-2014 04:17:55	0	0				
8-1-2014 04:18:05	0	0				
8-1-2014 04:18:15	0	0				
8-1-2014 04:18:25	0	0				
8-1-2014 04:18:35	0	0				
8-1-2014 04:18:45	0	0				
8-1-2014 04:18:55	0	0				
8-1-2014 04:19:05	0.526116	0.000879919				
8-1-2014 04:19:15	0	0				
8-1-2014 04:19:25	0.359688	9.57E-05				
8-1-2014 04:19:35	0	0				
8-1-2014 04:19:45	0	0				
8-1-2014 04:19:55	0	0				
8-1-2014 04:20:05	0	0				
8-1-2014 04:20:15	0	0				
8-1-2014 04:20:25	0	0				
8-1-2014 04:20:35	0	0				
8-1-2014 04:20:45	0	0				
8-1-2014 04:20:55	0	0				
8-1-2014 04:21:05	0	0				
8-1-2014 04:21:15	0	0				
8-1-2014 04:21:25	0	0				
8-1-2014 04:21:35	0	0				
8-1-2014 04:21:45	0	0				
8-1-2014 04:21:55	0	0				
8-1-2014 04:22:05	0	0				
8-1-2014 04:22:15						
8-1-2014 04:22:25	0	0				
8-1-2014 04:22:35	0	0				
8-1-2014 04:22:45	0	0				
8-1-2014 04:22:55	0	0				
8-1-2014 04:23:05	0	0				
8-1-2014 04:23:15	0	0				
8-1-2014 04:23:25	0	0				
8-1-2014 04:23:35	0	0				
8-1-2014 04:23:45	0	0				
8-1-2014 04:23:55	0	0				
8-1-2014 04:24:05	0	0				
8-1-2014 04:24:15	0	0				
8-1-2014 04:24:25	0	0				
8-1-2014 04:24:35	0	0				
8-1-2014 04:24:45	0	0				
8-1-2014 04:24:55	0	0				
8-1-2014 04:25:05	0	0				
8-1-2014 04:25:15	0	0				
8-1-2014 04:25:25	0	0				
8-1-2014 04:25:35	0	0				
8-1-2014 04:25:45	0	0				
8-1-2014 04:25:55	0	0				
8-1-2014 04:26:05	0	0				
8-1-2014 04:26:15	0	0				
8-1-2014 04:26:25	0	0				
8-1-2014 04:26:35	0	0				
8-1-2014 04:26:45	0	0				
8-1-2014 04:26:55	0	0				
8-1-2014 04:27:05	0	0				
8-1-2014 04:27:15	0	0				
8-1-2014 04:27:25	0	0				
8-1-2014 04:27:35	0	0				
8-1-2014 04:27:45	0	0				
8-1-2014 04:27:55	0	0				
8-1-2014 04:28:05	13.3669	0.0804266				
8-1-2014 04:28:15	16.5036	0.117276				
8-1-2014 04:28:25	54.5115	0.418963				
8-1-2014 04:28:35	46.5051	0.325063				
8-1-2014 04:28:45	42.4867	0.27272				
8-1-2014 04:28:55	17.3128	0.120668				
8-1-2014 04:29:05	9.31153	0.0611241				
8-1-2014 04:29:15	1.69487	0.00984985				
8-1-2014 04:29:25	0.989745	0.00494189				
8-1-2014 04:29:35	1.56139	0.0105451				
8-1-2014 04:29:45	0	0				
8-1-2014 04:29:55	0.581412	0.000589591				
8-1-2014 04:30:05	0	0				
8-1-2014 04:30:15	0.521057	0.000750184				
8-1-2014 04:30:25	0	0				
8-1-2014 04:30:35	0	0				
8-1-2014 04:30:45	0	0				
8-1-2014 04:30:55	0	0				
8-1-2014 04:31:05	0	0				
8-1-2014 04:31:15	0.311859	6.51E-05				
8-1-2014 04:31:25						
8-1-2014 04:31:35	0	0				
8-1-2014 04:31:45	0	0				
8-1-2014 04:31:55	0	0				
8-1-2014 04:32:05	0	0				
8-1-2014 04:32:15	0	0				
8-1-2014 04:32:25						
8-1-2014 04:32:35	0.60429	0.000128111				
8-1-2014 04:32:45	0	0				
8-1-2014 04:32:55	0	0				
8-1-2014 04:33:05	0	0				
8-1-2014 04:33:15						
8-1-2014 04:33:25	0	0				
8-1-2014 04:33:35						
8-1-2014 04:33:45	0	0				
8-1-2014 04:33:55						
8-1-2014 04:34:05	0	0				
8-1-2014 04:34:15						
8-1-2014 04:34:25						
8-1-2014 04:34:35	0	0				
8-1-2014 04:34:45	0	0				
8-1-2014 04:34:55						
8-1-2014 04:35:05	0	0				
8-1-2014 04:35:15	0	0				
8-1-2014 04:35:25						
8-1-2014 04:35:35	0.220297	5.67E-05				
8-1-2014 04:35:45						
8-1-2014 04:35:55	0.296029	9.50E-05				
8-1-2014 04:36:05						
8-1-2014 04:36:15	0	0				
8-1-2014 04:36:25						
8-1-2014 04:36:35	0	0				
8-1-2014 04:36:45						
8-1-2014 04:36:55						
8-1-2014 04:37:05	0	0				
8-1-2014 04:37:15	0.305097	0.000109367				
8-1-2014 04:37:25						
8-1-2014 04:37:35	0	0				
8-1-2014 04:37:45						
8-1-2014 04:37:55	0	0				
8-1-2014 04:38:05						
8-1-2014 04:38:15	0	0				
8-1-2014 04:38:25	0	0				
8-1-2014 04:38:35	0	0				
8-1-2014 04:38:45						
8-1-2014 04:38:55						
8-1-2014 04:39:05	0	0				
8-1-2014 04:39:15						
8-1-2014 04:39:25	0	0				
8-1-2014 04:39:35						
8-1-2014 04:39:45						
8-1-2014 04:39:55						
8-1-2014 04:40:05	0	0				
8-1-2014 04:40:15						
8-1-2014 04:40:25	0	0				
8-1-2014 04:40:35						
8-1-2014 04:40:45	0	0				
8-1-2014 04:40:55						
8-1-2014 04:41:05	0	0				
8-1-2014 04:41:15	0	0				
8-1-2014 04:41:25						
8-1-2014 04:41:35	0	0				
8-1-2014 04:41:45	0	0				
8-1-2014 04:41:55	0	0				
8-1-2014 04:42:05	0	0				
8-1-2014 04:42:15	0	0				
8-1-2014 04:42:25						
8-1-2014 04:42:35	0	0				
8-1-2014 04:42:45	0	0				
8-1-2014 04:42:55	0	0				
8-1-2014 04:43:05						
8-1-2014 04:43:15	0	0				
8-1-2014 04:43:25	0	0				
8-1-2014 04:43:35						
8-1-2014 04:43:45	0	0				
8-1-2014 04:43:55	0	0				
8-1-2014 04:44:05	0	0				
8-1-2014 04:44:15	0	0				
8-1-2014 04:44:25	0	0				
8-1-2014 04:44:35	0	0				
8-1-2014 04:44:45	0	0				
8-1-2014 04:44:55	0	0				
8-1-2014 04:45:05	0	0				
8-1-2014 04:45:15						
8-1-2014 04:45:25	0	0				
8-1-2014 04:45:35	0	0				
8-1-2014 04:45:45	0	0				
8-1-2014 04:45:55	0	0				
8-1-2014 04:46:05	0	0				
8-1-2014 04:46:15	0	0				
8-1-2014 04:46:25	0	0				
8-1-2014 04:46:35	0	0				
8-1-2014 04:46:45						
8-1-2014 04:46:55	0	0				
8-1-2014 04:47:05	0	0				
8-1-2014 04:47:15	0	0				
8-1-2014 04:47:25	0	0				
8-1-2014 04:47:35						
8-1-2014 04:47:45	0	0				
8-1-2014 04:47:55	0	0				
8-1-2014 04:48:05	0	0				
8-1-2014 04:48:15	0	0				
8-1-2014 04:48:25						
8-1-2014 04:48:35	0	0				
8-1-2014 04:48:45						
8-1-2014 04:48:55	0	0				
8-1-2014 04:49:05	0	0				
8-1-2014 04:49:15	0	0				
8-1-2014 04:49:25						
8-1-2014 04:49:35	0	0				
8-1-2014 04:49:45	0	0				
8-1-2014 04:49:55	0	0				
8-1-2014 04:50:05	0	0				
8-1-2014 04:50:15	0	0				
8-1-2014 04:50:25	0	0				
8-1-2014 04:50:35	0	0				
8-1-2014 04:50:45						
8-1-2014 04:50:55	0	0				
8-1-2014 04:51:05	0	0				
8-1-2014 04:51:15						
8-1-2014 04:51:25	0	0				
8-1-2014 04:51:35	0.423208	0.000111228				
8-1-2014 04:51:45						
8-1-2014 04:51:55	0	0				
8-1-2014 04:52:05	0	0				
8-1-2014 04:52:15						
8-1-2014 04:52:25	0	0				
8-1-2014 04:52:35	0	0				
8-1-2014 04:52:45	0	0				
8-1-2014 04:52:55	0	0				
8-1-2014 04:53:05	0	0				
8-1-2014 04:53:15	0	0				
8-1-2014 04:53:25	0	0				
8-1-2014 04:53:35	0	0				
8-1-2014 04:53:45	0	0				
8-1-2014 04:53:55						
8-1-2014 04:54:05	0	0				
8-1-2014 04:54:15						
8-1-2014 04:54:25	0	0				
8-1-2014 04:54:35	0	0				
8-1-2014 04:54:45						
8-1-2014 04:54:55	0	0				
8-1-2014 04:55:05	0	0				
8-1-2014 04:55:15						
8-1-2014 04:55:25	0	0				
8-1-2014 04:55:35	1.84508	0.000872341				
8-1-2014 04:55:45	0	0				
8-1-2014 04:55:55	0	0				
8-1-2014 04:56:05	0	0				
8-1-2014 04:56:15	0	0				
8-1-2014 04:56:25	0	0				
8-1-2014 04:56:35						
8-1-2014 04:56:45						
8-1-2014 04:56:55	0	0				
8-1-2014 04:57:05	0	0				
8-1-2014 04:57:15						
8-1-2014 04:57:25	0	0				
8-1-2014 04:57:35	0	0				
8-1-2014 04:57:45						
8-1-2014 04:57:55						
8-1-2014 04:58:05	0	0				
8-1-2014 04:58:15	0	0				
8-1-2014 04:58:25	0	0				
8-1-2014 04:58:35	0	0				
8-1-2014 04:58:45	0	0				
8-1-2014 04:58:55	0	0				
8-1-2014 04:59:05	0	0				
8-1-2014 04:59:15	0	0				
8-1-2014 04:59:25						
8-1-2014 04:59:35	0	0				
8-1-2014 04:59:45	0	0				
8-1-2014 04:59:55	0	0				
8-1-2014 05:00:05	0	0				
8-1-2014 05:00:15	0	0				
8-1-2014 05:00:25	0	0				
8-1-2014 05:00:35	0	0				
8-1-2014 05:00:45	0	0				
8-1-2014 05:00:55	0	0				
8-1-2014 05:01:05	0	0				
8-1-2014 05:01:15	0	0				
8-1-2014 05:01:25	0	0				
8-1-2014 05:01:35						
8-1-2014 05:01:45	0	0				
8-1-2014 05:01:55	0	0				
8-1-2014 05:02:05	0	0				
8-1-2014 05:02:15	0	0				
8-1-2014 05:02:25	0	0				
8-1-2014 05:02:35	0	0				
8-1-2014 05:02:45						
8-1-2014 05:02:55	0	0				
8-1-2014 05:03:05	0	0				
8-1-2014 05:03:15						
8-1-2014 05:03:25	0	0				
8-1-2014 05:03:35	0	0				
8-1-2014 05:03:45	0	0				
8-1-2014 05:03:55	0	0				
8-1-2014 05:04:05						
8-1-2014 05:04:15	0	0				
8-1-2014 05:04:25	0	0				
8-1-2014 05:04:35	0	0				
8-1-2014 05:04:45						
8-1-2014 05:04:55						
8-1-2014 05:05:05	0	0				
8-1-2014 05:05:15	0	0				
8-1-2014 05:05:25						
8-1-2014 05:05:35	0	0				
8-1-2014 05:05:45	0	0				
8-1-2014 05:05:55						
8-1-2014 05:06:05	0	0				
8-1-2014 05:06:15						
8-1-2014 05:06:25	0	0				
8-1-2014 05:06:35	0	0				
8-1-2014 05:06:45						
8-1-2014 05:06:55	0	0				
8-1-2014 05:07:05	0	0				
8-1-2014 05:07:15						
8-1-2014 05:07:25	0	0				
8-1-2014 05:07:35	0	0				
8-1-2014 05:07:45						
8-1-2014 05:07:55	0	0				
8-1-2014 05:08:05	0	0				
8-1-2014 05:08:15	0	0				
8-1-2014 05:08:25						
8-1-2014 05:08:35	0	0				
8-1-2014 05:08:45						
8-1-2014 05:08:55	0	0				
8-1-2014 05:09:05	0	0				
8-1-2014 05:09:15	0	0				
8-1-2014 05:09:25	0	0				
8-1-2014 05:09:35	0	0				
8-1-2014 05:09:45						
8-1-2014 05:09:55	0	0				
8-1-2014 05:10:05	0	0				
8-1-2014 05:10:15	0	0				
8-1-2014 05:10:25						
8-1-2014 05:10:35	0	0				
8-1-2014 05:10:45	0	0				
8-1-2014 05:10:55						
8-1-2014 05:11:05	0	0				
8-1-2014 05:11:15	0	0				
8-1-2014 05:11:25	0	0				
8-1-2014 05:11:35	0	0				
8-1-2014 05:11:45	0	0				
8-1-2014 05:11:55						
8-1-2014 05:12:05	0	0				
8-1-2014 05:12:15						
8-1-2014 05:12:25	0	0				
8-1-2014 05:12:35	0	0				
8-1-2014 05:12:45						
8-1-2014 05:12:55	0	0				
8-1-2014 05:13:05	0	0				
8-1-2014 05:13:15						
8-1-2014 05:13:25	0	0				
8-1-2014 05:13:35	0	0				
8-1-2014 05:13:45	0	0				
8-1-2014 05:13:55						
8-1-2014 05:14:05	0	0				
8-1-2014 05:14:15	0	0				
8-1-2014 05:14:25						
8-1-2014 05:14:35	0	0				
8-1-2014 05:14:45	0	0				
8-1-2014 05:14:55	0	0				
8-1-2014 05:15:05	0	0				
8-1-2014 05:15:15						
8-1-2014 05:15:25	0	0				
8-1-2014 05:15:35	0	0				
8-1-2014 05:15:45	0	0				
8-1-2014 05:15:55	0	0				
8-1-2014 05:16:05	0	0				
8-1-2014 05:16:15	0	0				
8-1-2014 05:16:25						
8-1-2014 05:16:35	0	0				
8-1-2014 05:16:45	0	0				
8-1-2014 05:16:55						
8-1-2014 05:17:05	0	0				
8-1-2014 05:17:15	0	0				
8-1-2014 05:17:25	0	0				
8-1-2014 05:17:35	0	0				
8-1-2014 05:17:45	0	0				
8-1-2014 05:17:55						
8-1-2014 05:18:05	0	0				
8-1-2014 05:18:15						
8-1-2014 05:18:25	0	0				
8-1-2014 05:18:35						
8-1-2014 05:18:45	0	0				
8-1-2014 05:18:55	0	0				
8-1-2014 05:19:05	0	0				
8-1-2014 05:19:15	0	0				
8-1-2014 05:19:25	0	0				
8-1-2014 05:19:35	0	0				
8-1-2014 05:19:45						
8-1-2014 05:19:55	0	0				
8-1-2014 05:20:05	0	0				
8-1-2014 05:20:15	0	0				
8-1-2014 05:20:25	0	0				
8-1-2014 05:20:35	0	0				
8-1-2014 05:20:45	0	0				
8-1-2014 05:20:55	0	0				
8-1-2014 05:21:05	0	0				
8-1-2014 05:21:15	0	0				
8-1-2014 05:21:25	0	0				
8-1-2014 05:21:35	0	0				
8-1-2014 05:21:45	0	0				
8-1-2014 05:21:55						
8-1-2014 05:22:05	0.258707	0.000522345				
8-1-2014 05:22:15						
8-1-2014 05:22:25	0	0				
8-1-2014 05:22:35	0	0				
8-1-2014 05:22:45	0	0				
8-1-2014 05:22:55	0	0				
8-1-2014 05:23:05	0	0				
8-1-2014 05:23:15	0	0				
8-1-2014 05:23:25	0	0				
8-1-2014 05:23:35	0	0				
8-1-2014 05:23:45	0	0				
8-1-2014 05:23:55						
8-1-2014 05:24:05	0	0				
8-1-2014 05:24:15	0	0				
8-1-2014 05:24:25	0	0				
8-1-2014 05:24:35	0	0				
8-1-2014 05:24:45						
8-1-2014 05:24:55	0	0				
8-1-2014 05:25:05	0	0				
8-1-2014 05:25:15						
8-1-2014 05:25:25	0	0				
8-1-2014 05:25:35	0	0				
8-1-2014 05:25:45	0	0				
8-1-2014 05:25:55	0	0				
8-1-2014 05:26:05						
8-1-2014 05:26:15	0	0				
8-1-2014 05:26:25	0	0				
8-1-2014 05:26:35	0	0				
8-1-2014 05:26:45	0	0				
8-1-2014 05:26:55	0	0				
8-1-2014 05:27:05	0	0				
8-1-2014 05:27:15	0	0				
8-1-2014 05:27:25	0	0				
8-1-2014 05:27:35	0	0				
8-1-2014 05:27:45	0	0				
8-1-2014 05:27:55	0	0				
8-1-2014 05:28:05	0	0				
8-1-2014 05:28:15	0	0				
8-1-2014 05:28:25	0	0				
8-1-2014 05:28:35	0	0				
8-1-2014 05:28:45	0	0				
