time centers	number conc comb	mass conc BBHG	mass conc comb
5-1-2015 07:42:30	2.08358	0.00691009	0.00691009
5-1-2015 07:43:30	1.91617	0.00885614	0.0163767
5-1-2015 07:44:30	1.33446	0.00485874	0.00485874
5-1-2015 07:45:30	1.4986	0.00750209	0.0194299
5-1-2015 07:46:30	1.66621	0.00406116	0.00406116
5-1-2015 07:47:30	0.917361	0.00431736	0.0228478
5-1-2015 07:48:30	1.66705	0.00616579	0.00616579
5-1-2015 07:49:30	1.74219	0.00689848	0.00857465
5-1-2015 07:50:30	1.42262	0.0066438	0.00658501
5-1-2015 07:51:30	1.83301	0.00476375	0.00476375
5-1-2015 07:52:30	1.74926	0.00713686	0.00710666
5-1-2015 07:53:30	1.58318	0.00538432	0.00582279
5-1-2015 07:54:30	1.16729	0.00252165	0.00252165
5-1-2015 07:55:30	1.74846	0.00643336	0.00643336
5-1-2015 07:56:30	1.33332	0.00245444	0.00245444
5-1-2015 07:57:30	1.08459	0.00379532	0.00379532
5-1-2015 07:58:30	1.49819	0.00684891	0.00684891
5-1-2015 07:59:30	1.50086	0.00615097	0.00677176
5-1-2015 08:00:30	1.41601	0.0039408	0.0039408
5-1-2015 08:01:30	2.08462	0.00471134	0.00471134
5-1-2015 08:02:30	1.41146	0.00494331	0.0065119
5-1-2015 08:03:30	1.25406	0.00315289	0.00315289
5-1-2015 08:04:30	1.41569	0.00235948	0.00235948
5-1-2015 08:05:30	1.41703	0.00528167	0.00673519
5-1-2015 08:06:30	1.24981	0.00556072	0.00556072
5-1-2015 08:07:30	1.33328	0.00414269	0.00414269
5-1-2015 08:08:30	2.08456	0.00747871	0.00747871
5-1-2015 08:09:30	1.74962	0.00484919	0.00484919
5-1-2015 08:10:30	1.83224	0.00592763	0.00592763
5-1-2015 08:11:30	1.5846	0.00498936	0.00603941
5-1-2015 08:12:30	1.66643	0.00592304	0.00592304
5-1-2015 08:13:30	1.91565	0.0101189	0.0113967
5-1-2015 08:14:30	1.25089	0.00374702	0.00461789
5-1-2015 08:15:30	1.3326	0.00507539	0.00507539
5-1-2015 08:16:30	0.998313	0.00179699	0.00179699
5-1-2015 08:17:30	1.33971	0.00474988	0.00474988
5-1-2015 08:18:30	1.91709	0.00795567	0.0352335
5-1-2015 08:19:30	1.41561	0.0063499	0.00843518
5-1-2015 08:20:30	1.33432	0.00377075	0.00451182
5-1-2015 08:21:30	1.41634	0.00243023	0.00243023
5-1-2015 08:22:30	2.1669	0.00531725	0.00531725
5-1-2015 08:23:30	1.91696	0.00915729	0.0146562
5-1-2015 08:24:30	1.41585	0.00592357	0.0264448
5-1-2015 08:25:30	1.74982	0.00585727	0.00588663
5-1-2015 08:26:30	1.41683	0.00402332	0.00402332
5-1-2015 08:27:30	1.08357	0.00380374	0.00436849
5-1-2015 08:28:30	1.41648	0.0048742	0.00493529
5-1-2015 08:29:30	1.66673	0.00608627	0.00841019
5-1-2015 08:30:30	1.66713	0.00643542	0.00643542
5-1-2015 08:31:30	1.58273	0.00628154	0.00633464
5-1-2015 08:32:30	1.83517	0.00452329	0.00452329
5-1-2015 08:33:30	2.07976	0.00785417	0.00827278
5-1-2015 08:34:30	1.25128	0.0055322	0.00548965
5-1-2015 08:35:30	1.16645	0.00347238	0.00347238
5-1-2015 08:36:30	1.74295	0.00902138	0.00998689
5-1-2015 08:37:30	1.67242	0.00814196	0.00815908
5-1-2015 08:38:30	1.08336	0.00468924	0.00477325
5-1-2015 08:39:30	2.00036	0.00637192	0.00637192
5-1-2015 08:40:30	1.83186	0.00588928	0.00588928
5-1-2015 08:41:30	1.16768	0.00345074	0.0113463
5-1-2015 08:42:30	1.33353	0.00448046	0.00463051
5-1-2015 08:43:30	1.74966	0.00635611	0.00750193
5-1-2015 08:44:30	2.16585	0.00569308	0.018222
5-1-2015 08:45:30	1.50028	0.00568099	0.00568099
5-1-2015 08:46:30	1.58285	0.00407988	0.00407988
5-1-2015 08:47:30	1.42166	0.00531113	0.0263786
5-1-2015 08:48:30	1.16638	0.00401445	0.00401445
5-1-2015 08:49:30	1.08372	0.00445258	0.0104057
5-1-2015 08:50:30	1.49983	0.00373009	0.00373009
5-1-2015 08:51:30	1.58373	0.00502681	0.00502681
5-1-2015 08:52:30	1.49976	0.00526029	0.00526029
5-1-2015 08:53:30	1.49975	0.00752375	0.00755727
5-1-2015 08:54:30	1.50013	0.00659425	0.00659425
5-1-2015 08:55:30	1.58375	0.00758053	0.00833251
5-1-2015 08:56:30	1.16647	0.00311571	0.00311571
5-1-2015 08:57:30	1.08317	0.00263958	0.00263958
5-1-2015 08:58:30	1.49988	0.00361172	0.00361172
5-1-2015 08:59:30	1.58324	0.00516068	0.00596751
5-1-2015 09:00:30	1.00011	0.00383761	0.0120428
5-1-2015 09:01:30	1.5828	0.00591036	0.0171135
5-1-2015 09:02:30	1.00006	0.00267632	0.00267632
5-1-2015 09:03:30	1.91599	0.00477043	0.00477043
5-1-2015 09:04:30	0.581462	0.00265196	0.00959135
5-1-2015 09:05:30	1.58842	0.00633875	0.00648758
5-1-2015 09:06:30	0.999699	0.00195336	0.00195336
5-1-2015 09:07:30	1.75081	0.00331416	0.00331416
5-1-2015 09:08:30	1.41665	0.002159	0.002159
5-1-2015 09:09:30	1.08324	0.00157173	0.00157173
5-1-2015 09:10:30	1.33374	0.00480662	0.00820067
5-1-2015 09:11:30	1.6654	0.00505101	0.00921487
5-1-2015 09:12:30	1.74984	0.00409281	0.00409281
5-1-2015 09:13:30	1.50186	0.00311062	0.00311062
5-1-2015 09:14:30	1.16359	0.00254991	0.00254991
5-1-2015 09:15:30	0.835748	0.00372506	0.0123403
5-1-2015 09:16:30	2.08235	0.00535446	0.00535446
5-1-2015 09:17:30	1.41557	0.00372419	0.00525535
5-1-2015 09:18:30	1.91805	0.00672381	0.0227224
5-1-2015 09:19:30	1.91506	0.0061722	0.0061722
5-1-2015 09:20:30	2.33528	0.00858723	0.00855753
5-1-2015 09:21:30	1.58265	0.00558366	0.00558366
5-1-2015 09:22:30	1.3349	0.004061	0.004061
5-1-2015 09:23:30	1.49944	0.00750724	0.00884345
5-1-2015 09:24:30	0.833016	0.00315767	0.00312921
5-1-2015 09:25:30	1.74963	0.00860938	0.00865666
5-1-2015 09:26:30	1.50002	0.00356598	0.00356598
5-1-2015 09:27:30	1.50047	0.00299145	0.00299145
5-1-2015 09:28:30	1.91647	0.00886344	0.0140298
5-1-2015 09:29:30	1.50036	0.00649392	0.00871724
5-1-2015 09:30:30	1.33131	0.00713383	0.0082541
5-1-2015 09:31:30	1.33496	0.00335275	0.00335275
5-1-2015 09:32:30	1.50001	0.00452763	0.00452763
5-1-2015 09:33:30	1.6671	0.00474893	0.00474893
5-1-2015 09:34:30	1.3327	0.00632933	0.0063799
5-1-2015 09:35:30	1.50031	0.00491918	0.00491918
5-1-2015 09:36:30	1.33362	0.00486899	0.00672735
5-1-2015 09:37:30	1.41608	0.00439595	0.0159894
5-1-2015 09:38:30	1.83365	0.00342932	0.00342932
5-1-2015 09:39:30	1.66649	0.00320168	0.00320168
5-1-2015 09:40:30	1.58325	0.00519801	0.00550362
5-1-2015 09:41:30	1.24966	0.00489762	0.00834642
5-1-2015 09:42:30	1.49929	0.00635313	0.00712957
5-1-2015 09:43:30	1.58411	0.00566896	0.00566896
5-1-2015 09:44:30	1.66556	0.00374045	0.00374045
5-1-2015 09:45:30	1.83469	0.00488446	0.00488446
5-1-2015 09:46:30	1.08233	0.00373661	0.00373661
5-1-2015 09:47:30	0.667332	0.00495294	0.0101705
5-1-2015 09:48:30	1.66706	0.00504886	0.00989836
5-1-2015 09:49:30	2.0822	0.00581958	0.00581958
5-1-2015 09:50:30	1.08359	0.00351546	0.00351546
5-1-2015 09:51:30	1.83296	0.00505959	0.00505959
5-1-2015 09:52:30	1.99946	0.00621586	0.00621586
5-1-2015 09:53:30	1.58363	0.00499913	0.0057367
5-1-2015 09:54:30	1.33329	0.00563968	0.0059039
5-1-2015 09:55:30	2.41413	0.00827869	0.00827838
5-1-2015 09:56:30	1.33464	0.00704382	0.00740652
5-1-2015 09:57:30	2.16599	0.0066866	0.00771516
5-1-2015 09:58:30	1.75037	0.00611881	0.00611881
5-1-2015 09:59:30	1.08382	0.00256223	0.00256223
5-1-2015 10:00:30	1.91598	0.00589249	0.00852716
5-1-2015 10:01:30	2.08312	0.00910652	0.0133175
5-1-2015 10:02:30	1.00038	0.00295581	0.00295581
5-1-2015 10:03:30	1.33255	0.00312311	0.00312311
5-1-2015 10:04:30	1.33383	0.00544999	0.00774972
5-1-2015 10:05:30	1.91706	0.00497982	0.00573067
5-1-2015 10:06:30	2.16569	0.0096521	0.0105359
5-1-2015 10:07:30	1.66739	0.00600888	0.0060442
5-1-2015 10:08:30	1.75049	0.00828316	0.0124097
5-1-2015 10:09:30	1.74973	0.00762906	0.0158204
5-1-2015 10:10:30	1.99953	0.00838749	0.0118715
5-1-2015 10:11:30	2.24857	0.0076907	0.0488397
5-1-2015 10:12:30	1.58266	0.00648121	0.00648121
5-1-2015 10:13:30	1.49558	0.00314273	0.00314273
5-1-2015 10:14:30	2.3408	0.0120506	0.0281911
5-1-2015 10:15:30	1.4165	0.00495111	0.00495111
5-1-2015 10:16:30	2.00165	0.00979104	0.0108997
5-1-2015 10:17:30	2.08235	0.00335679	0.00335679
5-1-2015 10:18:30	1.33367	0.00629398	0.0639288
5-1-2015 10:19:30	1.66579	0.00632971	0.01183
5-1-2015 10:20:30	1.83967	0.00476709	0.00476709
5-1-2015 10:21:30	1.32864	0.00289399	0.00289399
5-1-2015 10:22:30	1.75594	0.0050252	0.0050252
5-1-2015 10:23:30	1.33353	0.00360095	0.00360095
5-1-2015 10:24:30	1.75047	0.00872386	0.0663587
5-1-2015 10:25:30	2.416	0.00812832	0.00810652
5-1-2015 10:26:30	1.9178	0.00718853	0.00756644
5-1-2015 10:27:30	1.08284	0.00434979	0.00434979
5-1-2015 10:28:30	1.9161	0.00888712	0.00995266
5-1-2015 10:29:30	0.999987	0.00296171	0.00329358
5-1-2015 10:30:30	1.58281	0.00554497	0.00675073
5-1-2015 10:31:30	1.33368	0.00464236	0.00624236
5-1-2015 10:32:30	1.25021	0.00384542	0.00384542
5-1-2015 10:33:30	1.74973	0.00508034	0.00508034
5-1-2015 10:34:30	1.5008	0.00464499	0.00464499
5-1-2015 10:35:30	1.49897	0.00374359	0.00374359
5-1-2015 10:36:30	1.41643	0.00593371	0.00763043
5-1-2015 10:37:30	1.66703	0.00510609	0.00510609
5-1-2015 10:38:30	1.50007	0.00445514	0.00445514
5-1-2015 10:39:30	1.33356	0.00391933	0.00391933
5-1-2015 10:40:30	1.08293	0.00376541	0.00414883
5-1-2015 10:41:30	1.66634	0.00364094	0.00402442
5-1-2015 10:42:30	1.58402	0.0056779	0.0056779
5-1-2015 10:43:30	1.33286	0.00494617	0.0580978
5-1-2015 10:44:30	1.75058	0.00988017	0.0157138
5-1-2015 10:45:30	1.25014	0.00272018	0.00272018
5-1-2015 10:46:30	1.91598	0.00593237	0.00593237
5-1-2015 10:47:30	1.92268	0.00449575	0.00449575
5-1-2015 10:48:30	1.5845	0.00302643	0.00302643
5-1-2015 10:49:30	1.66564	0.00508139	0.00508139
5-1-2015 10:50:30	1.50006	0.00599657	0.00931405
5-1-2015 10:51:30	1.16664	0.00309101	0.0224128
5-1-2015 10:52:30	1.66557	0.00566486	0.00566486
5-1-2015 10:53:30	1.8288	0.00733122	0.00846212
5-1-2015 10:54:30	1.50506	0.00475779	0.00475779
5-1-2015 10:55:30	2.16604	0.00925263	0.0131831
5-1-2015 10:56:30	1.66614	0.00482574	0.00482574
5-1-2015 10:57:30	1.91691	0.00492861	0.00492861
5-1-2015 10:58:30	2.00034	0.00478841	0.00478841
5-1-2015 10:59:30	0.916782	0.00102174	0.00102174
5-1-2015 11:00:30	1.24986	0.00357387	0.00357387
5-1-2015 11:01:30	1.33299	0.00324256	0.00324256
5-1-2015 11:02:30	1.25072	0.00742621	0.00972976
5-1-2015 11:03:30	1.24957	0.00267886	0.00372322
5-1-2015 11:04:30	1.9996	0.00861077	0.0124072
5-1-2015 11:05:30	1.58362	0.00461725	0.00461725
5-1-2015 11:06:30	1.99919	0.00708824	0.00708824
5-1-2015 11:07:30	2.24256	0.00724989	0.00724989
5-1-2015 11:08:30	1.00352	0.00274931	0.00274931
5-1-2015 11:09:30	1.16681	0.00667986	0.0128797
5-1-2015 11:10:30	1.66584	0.00788325	0.00920273
5-1-2015 11:11:30	1.83478	0.0114211	0.0133693
5-1-2015 11:12:30	1.83387	0.00571684	0.00678266
5-1-2015 11:13:30	1.99882	0.00517386	0.00517386
5-1-2015 11:14:30	1.50059	0.00425182	0.00643533
5-1-2015 11:15:30	1.58166	0.00463159	0.00463159
5-1-2015 11:16:30	1.50084	0.00461997	0.00497854
5-1-2015 11:17:30	1.33331	0.00472628	0.00472628
5-1-2015 11:18:30	1.75036	0.00712652	0.0661051
5-1-2015 11:19:30	1.66596	0.0063468	0.00801204
5-1-2015 11:20:30	1.74986	0.00772425	0.00772425
5-1-2015 11:21:30	1.58406	0.0055316	0.0055316
5-1-2015 11:22:30	1.74937	0.0044091	0.0044091
5-1-2015 11:23:30	1.25013	0.0056234	0.0100984
5-1-2015 11:24:30	1.99977	0.00422097	0.00422097
5-1-2015 11:25:30	0.916932	0.00712294	0.0101848
5-1-2015 11:26:30	1.58344	0.00580452	0.0162067
5-1-2015 11:27:30	1.99823	0.00603174	0.0182766
5-1-2015 11:28:30	0.916746	0.00202473	0.00202473
5-1-2015 11:29:30	1.08333	0.00265588	0.00265588
5-1-2015 11:30:30	1.08319	0.00275599	0.00275599
5-1-2015 11:31:30	1.91764	0.00816032	0.087201
5-1-2015 11:32:30	1.41646	0.00281865	0.00281865
5-1-2015 11:33:30	1.75054	0.00352895	0.00352895
5-1-2015 11:34:30	1.33353	0.00749081	0.00993953
5-1-2015 11:35:30	2.16487	0.00511165	0.00511165
5-1-2015 11:36:30	1.08383	0.00345395	0.00345395
5-1-2015 11:37:30	1.58326	0.00695375	0.0105724
5-1-2015 11:38:30	1.58241	0.00452346	0.0171137
5-1-2015 11:39:30	1.66643	0.00756042	0.00977176
5-1-2015 11:40:30	1.50034	0.00667896	0.00774252
5-1-2015 11:41:30	0.91701	0.00326608	0.00326608
5-1-2015 11:42:30	1.66658	0.00547814	0.00547814
5-1-2015 11:43:30	1.91557	0.00702595	0.0110636
5-1-2015 11:44:30	1.74858	0.00750216	0.0190666
5-1-2015 11:45:30	1.75131	0.00610222	0.00646381
5-1-2015 11:46:30	1.58341	0.00385075	0.00385075
5-1-2015 11:47:30	2.0843	0.0053918	0.00570823
5-1-2015 11:48:30	1.50016	0.0039993	0.00414863
5-1-2015 11:49:30	1.99777	0.00774082	0.0112579
5-1-2015 11:50:30	1.58368	0.00475096	0.00475096
5-1-2015 11:51:30	1.41746	0.00510785	0.00510785
5-1-2015 11:52:30	1.50038	0.0050149	0.0050149
5-1-2015 11:53:30	0.916419	0.00341701	0.00341701
5-1-2015 11:54:30	1.83277	0.00544004	0.00544004
5-1-2015 11:55:30	1.25036	0.00568413	0.00617575
5-1-2015 11:56:30	1.74337	0.00541233	0.00541233
5-1-2015 11:57:30	2.00773	0.00620653	0.00707065
5-1-2015 11:58:30	1.33254	0.00358615	0.00358615
5-1-2015 11:59:30	1.50031	0.00682465	0.0103473
5-1-2015 12:00:30	1.16717	0.00464092	0.00476174
5-1-2015 12:01:30	1.74679	0.00431699	0.00431699
5-1-2015 12:02:30	1.41958	0.00586368	0.00646063
5-1-2015 12:03:30	1.83245	0.00693559	0.00693559
5-1-2015 12:04:30	0.916359	0.00282432	0.00282432
5-1-2015 12:05:30	1.25103	0.00434512	0.00613143
5-1-2015 12:06:30	1.66569	0.00599282	0.00754712
5-1-2015 12:07:30	1.25053	0.00424895	0.00445964
5-1-2015 12:08:30	1.49905	0.00360743	0.00360743
5-1-2015 12:09:30	1.41642	0.00429587	0.00429587
5-1-2015 12:10:30	1.25024	0.00579428	0.00662838
5-1-2015 12:11:30	2.08043	0.0057942	0.0057942
5-1-2015 12:12:30	1.58575	0.00532914	0.00532914
5-1-2015 12:13:30	1.66018	0.00519002	0.00519002
5-1-2015 12:14:30	2.09005	0.00833612	0.00833612
5-1-2015 12:15:30	1.33408	0.00320457	0.00320457
5-1-2015 12:16:30	1.41694	0.00630929	0.0081847
5-1-2015 12:17:30	1.74893	0.00728262	0.00728262
5-1-2015 12:18:30	1.08375	0.00266307	0.00266307
5-1-2015 12:19:30	1.08207	0.00332315	0.00332315
5-1-2015 12:20:30	1.33487	0.00587371	0.00661877
5-1-2015 12:21:30	1.83344	0.00460596	0.00460596
5-1-2015 12:22:30	1.16648	0.00362272	0.00409616
5-1-2015 12:23:30	1.58348	0.00499426	0.00499426
5-1-2015 12:24:30	1.41609	0.00541266	0.0064103
5-1-2015 12:25:30	1.16672	0.00490434	0.0050813
5-1-2015 12:26:30	1.4998	0.00375774	0.00375774
5-1-2015 12:27:30	1.33375	0.00401841	0.00437237
5-1-2015 12:28:30	1.41598	0.00306283	0.00306283
5-1-2015 12:29:30	1.75145	0.00579618	0.00579618
5-1-2015 12:30:30	1.49945	0.00526795	0.00526493
5-1-2015 12:31:30	2.16515	0.00505459	0.00505459
5-1-2015 12:32:30	1.41788	0.00535469	0.00535469
5-1-2015 12:33:30	1.16654	0.00386983	0.00386983
5-1-2015 12:34:30	1.58297	0.00587558	0.0517521
5-1-2015 12:35:30	1.66654	0.00483085	0.00483085
5-1-2015 12:36:30	1.91707	0.00438548	0.00438548
5-1-2015 12:37:30	2.16578	0.00506747	0.00506747
5-1-2015 12:38:30	1.50173	0.00640515	0.0068243
5-1-2015 12:39:30	1.8321	0.00705592	0.0118159
5-1-2015 12:40:30	1.99977	0.00698959	0.00698959
5-1-2015 12:41:30	1.66639	0.00543186	0.00543186
5-1-2015 12:42:30	1.50512	0.00892544	0.00974898
5-1-2015 12:43:30	2.15746	0.00568947	0.00568947
5-1-2015 12:44:30	1.91872	0.00541157	0.00578701
5-1-2015 12:45:30	2.08962	0.00768004	0.0088204
5-1-2015 12:46:30	2.00082	0.00862247	0.00927263
5-1-2015 12:47:30	2.3322	0.00743378	0.00743378
5-1-2015 12:48:30	1.92405	0.00477	0.00477
5-1-2015 12:49:30	2.49966	0.00639729	0.00639729
5-1-2015 12:50:30	1.66596	0.00370205	0.00370205
5-1-2015 12:51:30	1.66721	0.00487071	0.00486794
5-1-2015 12:52:30	1.33334	0.00552614	0.00810976
5-1-2015 12:53:30	1.00013	0.00288477	0.00288477
5-1-2015 12:54:30	1.49997	0.00465372	0.00465372
5-1-2015 12:55:30	2.16634	0.00654786	0.00654786
5-1-2015 12:56:30	2.00014	0.0105276	0.020442
5-1-2015 12:57:30	1.83211	0.00589735	0.00663056
5-1-2015 12:58:30	1.58467	0.00393649	0.00393649
5-1-2015 12:59:30	1.41585	0.00382081	0.00382081
5-1-2015 13:00:30	1.66777	0.00369028	0.00369028
5-1-2015 13:01:30	1.33224	0.0066176	0.00755602
5-1-2015 13:02:30	1.91924	0.00528838	0.0107506
5-1-2015 13:03:30	2.16534	0.00764283	0.00764283
5-1-2015 13:04:30	2.33241	0.00573215	0.00573215
5-1-2015 13:05:30	1.91689	0.00498782	0.00498782
5-1-2015 13:06:30	1.99977	0.00754598	0.00805583
5-1-2015 13:07:30	2.49741	0.00683652	0.00683652
5-1-2015 13:08:30	2.83742	0.0114735	0.0230753
5-1-2015 13:09:30	2.66471	0.006494	0.006494
5-1-2015 13:10:30	2.81345	0.007802	0.00902903
5-1-2015 13:11:30	2.3499	0.00897929	0.0092303
5-1-2015 13:12:30	1.9166	0.00481407	0.00481407
5-1-2015 13:13:30	2.07885	0.00581097	0.0144098
5-1-2015 13:14:30	1.67099	0.00334451	0.00334451
5-1-2015 13:15:30	1.91619	0.00850914	0.010156
5-1-2015 13:16:30	0.750116	0.00145285	0.00145285
5-1-2015 13:17:30	1.74983	0.0086809	0.0112305
5-1-2015 13:18:30	1.49918	0.00388441	0.0038785
5-1-2015 13:19:30	1.58378	0.00335778	0.00335778
5-1-2015 13:20:30	1.16694	0.00372776	0.00372776
5-1-2015 13:21:30	1.25023	0.003867	0.00513354
5-1-2015 13:22:30	1.58198	0.0060775	0.0341198
5-1-2015 13:23:30	0.91697	0.00270142	0.00270142
5-1-2015 13:24:30	1.33393	0.00628747	0.00745356
5-1-2015 13:25:30	0.749558	0.00323143	0.00334737
5-1-2015 13:26:30	1.99993	0.00715152	0.0118635
5-1-2015 13:27:30	1.33429	0.00365795	0.00425725
5-1-2015 13:28:30	0.999418	0.00457277	0.00555364
5-1-2015 13:29:30	1.41694	0.00444891	0.0047249
5-1-2015 13:30:30	1.16311	0.00590378	0.00590378
5-1-2015 13:31:30	1.83825	0.00636405	0.00742171
5-1-2015 13:32:30	1.83358	0.00588835	0.00588835
5-1-2015 13:33:30	2.58435	0.0100937	0.0100937
5-1-2015 13:34:30	1.91649	0.00615601	0.00615601
5-1-2015 13:35:30	1.74844	0.00607128	0.00679954
5-1-2015 13:36:30	1.75073	0.00391221	0.00391221
5-1-2015 13:37:30	1.49923	0.00630013	0.00687819
5-1-2015 13:38:30	2.49939	0.00819158	0.0130351
5-1-2015 13:39:30	1.16683	0.00430439	0.00583363
5-1-2015 13:40:30	1.74923	0.00807861	0.00805225
5-1-2015 13:41:30	1.58527	0.00615388	0.00615388
5-1-2015 13:42:30	1.58245	0.00528998	0.00528998
5-1-2015 13:43:30	1.49983	0.00523325	0.00523325
5-1-2015 13:44:30	1.83377	0.00761498	0.0166259
5-1-2015 13:45:30	1.6655	0.00335142	0.00335142
5-1-2015 13:46:30	2.25078	0.00435466	0.00435466
5-1-2015 13:47:30	1.83344	0.00464959	0.00464959
5-1-2015 13:48:30	2.08605	0.00522672	0.00522672
5-1-2015 13:49:30	1.66243	0.00772119	0.00775546
5-1-2015 13:50:30	1.91797	0.0074282	0.00769445
5-1-2015 13:51:30	1.91762	0.00483823	0.00513554
5-1-2015 13:52:30	2.16802	0.00650833	0.00688314
5-1-2015 13:53:30	1.33255	0.00368857	0.00368857
5-1-2015 13:54:30	1.33313	0.00255605	0.00255605
5-1-2015 13:55:30	1.49997	0.00404705	0.00404705
5-1-2015 13:56:30	1.33306	0.00517261	0.00517261
5-1-2015 13:57:30	1.33421	0.00574306	0.00574306
5-1-2015 13:58:30	2.00039	0.00587513	0.00587513
5-1-2015 13:59:30	1.66607	0.00561603	0.00561603
5-1-2015 14:00:30	1.16676	0.00147002	0.00147002
5-1-2015 14:01:30	2.41612	0.00842531	0.0099416
5-1-2015 14:02:30	1.83377	0.00670465	0.00675505
5-1-2015 14:03:30	1.91582	0.00884786	0.0140377
5-1-2015 14:04:30	1.41604	0.00445677	0.00445677
5-1-2015 14:05:30	1.33466	0.00297805	0.00297805
5-1-2015 14:06:30	1.08232	0.00166874	0.00166874
5-1-2015 14:07:30	2.00128	0.00878543	0.0168632
5-1-2015 14:08:30	1.83263	0.0067948	0.010131
5-1-2015 14:09:30	5.00158	0.0111318	0.0115652
5-1-2015 14:10:30	7.49471	0.0198923	0.0198572
5-1-2015 14:11:30	7.0004	0.0146079	0.0207642
5-1-2015 14:12:30	7.91971	0.0210496	0.0242629
5-1-2015 14:13:30	5.63716	0.0119083	0.0120803
5-1-2015 14:14:30	6.17887	0.0149433	0.0240413
5-1-2015 14:15:30	6.8567	0.0221273	0.0251708
5-1-2015 14:16:30	5.00235	0.00845598	0.00845598
5-1-2015 14:17:30	5.24809	0.0134721	0.0169212
5-1-2015 14:18:30	6.16275	0.014859	0.0165259
5-1-2015 14:19:30	7.33561	0.0182471	0.0182563
5-1-2015 14:20:30	8.5851	0.0175928	0.0184122
5-1-2015 14:21:30	9.58517	0.0212031	0.0788322
5-1-2015 14:22:30	6.58428	0.0141955	0.0141955
5-1-2015 14:23:30	14.8437	0.0419254	0.150643
5-1-2015 14:24:30	0	0	0
5-1-2015 14:25:30	0.0804608	0.000283538	0.000283538
5-1-2015 14:26:30	0	0	0
5-1-2015 14:27:30	0	0	0
5-1-2015 14:28:30	0.0879953	0.000307978	0.000307978
5-1-2015 14:29:30	0	0	0
5-1-2015 14:30:30	0	0	0
5-1-2015 14:31:30	0	0	0
5-1-2015 14:32:30	0	0	0
5-1-2015 14:33:30	0	0	0
5-1-2015 14:34:30	0	0	0
5-1-2015 14:35:30	0	0	0
5-1-2015 14:36:30	0	0	0
5-1-2015 14:37:30	0	0	0
5-1-2015 14:38:30	0	0	0
5-1-2015 14:39:30	0	0	0
5-1-2015 14:40:30	0	0	0
5-1-2015 14:41:30	0.0833936	0.000293359	0.000293359
5-1-2015 14:42:30	0	0	0
5-1-2015 14:43:30	0	0	0
5-1-2015 14:44:30	0	0	0
5-1-2015 14:45:30	0	0	0
5-1-2015 14:46:30	0	0	0
5-1-2015 14:47:30	0	0	0
5-1-2015 14:48:30	0	0	0
5-1-2015 14:49:30	0	0	0
5-1-2015 14:50:30	0	0	0
5-1-2015 14:51:30	0	0	0
5-1-2015 14:52:30	0	0	0
5-1-2015 14:53:30	0.0676457	0.000180731	0.000180731
5-1-2015 14:54:30	0	0	0
5-1-2015 14:55:30	0	0	0
5-1-2015 14:56:30	0	0	0
5-1-2015 14:57:30	0	0	0
5-1-2015 14:58:30	0.166258	9.61E-05	9.61E-05
5-1-2015 14:59:30	0	0	0
5-1-2015 15:00:30	0	0	0
5-1-2015 15:01:30	0	0	0
5-1-2015 15:02:30	0	0	0
5-1-2015 15:03:30	0	0	0
5-1-2015 15:04:30	0	0	0
5-1-2015 15:05:30	0	0	0
5-1-2015 15:06:30	0	0	0
5-1-2015 15:07:30	0	0	0
5-1-2015 15:08:30	0	0	0
5-1-2015 15:09:30	0	0	0
5-1-2015 15:10:30	0	0	0
5-1-2015 15:11:30	0	0	0
5-1-2015 15:12:30	0	0	0
5-1-2015 15:13:30	0.0889888	0.00015293	0.00015293
5-1-2015 15:14:30	0	0	0
5-1-2015 15:15:30	0.138924	0.00019829	0.00019829
5-1-2015 15:16:30	0	0	0
5-1-2015 15:17:30	0	0	0
5-1-2015 15:18:30	0	0	0
5-1-2015 15:19:30	0	0	0
5-1-2015 15:20:30	0	0	0
5-1-2015 15:21:30	0	0	0
5-1-2015 15:22:30	0	0	0
5-1-2015 15:23:30	0	0	0
5-1-2015 15:24:30	0	0	0
5-1-2015 15:25:30	0.0795331	0.000220208	0.000220208
5-1-2015 15:26:30	0.057013	0.000153239	0.000153239
5-1-2015 15:27:30			
5-1-2015 15:28:30	0.0542665	3.66E-05	3.66E-05
5-1-2015 15:29:30	0	0	0
5-1-2015 15:30:30	1.78026	0.00564822	0.0112627
5-1-2015 15:31:30	5.68126	0.0138603	0.0164234
5-1-2015 15:32:30	4.25389	0.00865482	0.00865482
5-1-2015 15:33:30	4.24519	0.0116894	0.0123722
5-1-2015 15:34:30	5.42018	0.0156873	0.0181788
5-1-2015 15:35:30	5.41317	0.012461	0.0127886
5-1-2015 15:36:30	3.5002	0.0105633	0.0130601
5-1-2015 15:37:30	2.33342	0.00761563	0.0216394
5-1-2015 15:38:30	2.90868	0.00905778	0.00958761
5-1-2015 15:39:30	3.42396	0.0108607	0.0445649
5-1-2015 15:40:30	5.17257	0.0123463	0.0123463
5-1-2015 15:41:30	6.15862	0.0163226	0.0190821
5-1-2015 15:42:30	6.2585	0.0164762	0.0347737
5-1-2015 15:43:30	6.24787	0.0198495	0.0775519
5-1-2015 15:44:30	7.49802	0.0175399	0.018311
5-1-2015 15:45:30	5.74783	0.0132575	0.0132575
5-1-2015 15:46:30	4.65498	0.014481	0.0144678
5-1-2015 15:47:30	5.34925	0.0160742	0.0586699
